rna_class,n,median,mean,sd,q1,q3,iqr,p_value,method,level,metric,p_fdr
ribosomal protein,204,0.2880184331797235,0.301728567845995,0.2340170862503632,0.0963901689708141,0.4814814814814815,0.3850913125106674,1.5587399418968317e-30,FLPS,lcr,frac_positive,6.234959767587327e-30
snRNA,441,0.0909090909090909,0.1841372804530094,0.2250294358418357,0.0,0.2894736842105263,0.2894736842105263,1.5587399418968317e-30,FLPS,lcr,frac_positive,6.234959767587327e-30
snoRNA,185,0.1090909090909091,0.2207447842603093,0.2536444668665946,0.0,0.3703703703703703,0.3703703703703703,1.5587399418968317e-30,FLPS,lcr,frac_positive,6.234959767587327e-30
tRNA,385,0.08,0.1810667353661516,0.2358292342693825,0.0,0.2708333333333333,0.2708333333333333,1.5587399418968317e-30,FLPS,lcr,frac_positive,6.234959767587327e-30
unknown,2104,0.0833333333333333,0.1616480486220227,0.2116032985605818,0.0,0.2132068520906243,0.2132068520906243,1.5587399418968317e-30,FLPS,lcr,frac_positive,6.234959767587327e-30
diverse,176,0.0444664031620553,0.1250750354564565,0.2036759416696545,0.0,0.1407142857142857,0.1407142857142857,6.313913636330059e-16,FLPS,lcr,frac_negative,8.418551515106745e-16
mRNA,3504,0.0666666666666666,0.1436687243861962,0.2106307108884075,0.0,0.1666666666666667,0.1666666666666667,6.313913636330059e-16,FLPS,lcr,frac_negative,8.418551515106745e-16
ncRNA,603,0.0687022900763358,0.145525277524305,0.2145789479886805,0.0,0.1573787409700722,0.1573787409700722,6.313913636330059e-16,FLPS,lcr,frac_negative,8.418551515106745e-16
pre-rRNA,497,0.1,0.2233738369408091,0.2737731746545259,0.0,0.3818181818181818,0.3818181818181818,6.313913636330059e-16,FLPS,lcr,frac_negative,8.418551515106745e-16
ribosomal protein,204,0.0465367965367965,0.083393366894854,0.1318885573116865,0.0,0.0987704918032786,0.0987704918032786,6.313913636330059e-16,FLPS,lcr,frac_negative,8.418551515106745e-16
snRNA,441,0.1,0.1962958813629886,0.2389153985984445,0.0,0.3055555555555556,0.3055555555555556,6.313913636330059e-16,FLPS,lcr,frac_negative,8.418551515106745e-16
snoRNA,185,0.12,0.2471609611691875,0.2924012718675191,0.0327868852459016,0.35,0.3172131147540983,6.313913636330059e-16,FLPS,lcr,frac_negative,8.418551515106745e-16
tRNA,385,0.0769230769230769,0.138539629928637,0.1990050870979577,0.0,0.1666666666666667,0.1666666666666667,6.313913636330059e-16,FLPS,lcr,frac_negative,8.418551515106745e-16
unknown,2104,0.073170731707317,0.154302168706932,0.2222665537151275,0.0,0.1875,0.1875,6.313913636330059e-16,FLPS,lcr,frac_negative,8.418551515106745e-16
diverse,176,0.177115987460815,0.2620051530072574,0.2657289712398167,0.0475,0.4244505494505494,0.3769505494505494,9.08531090966908e-61,FLPS,lcr,fcr,5.451186545801447e-60
mRNA,3504,0.1962535014005602,0.2849333106633635,0.2679822489764631,0.0711770623742454,0.4680851063829787,0.3969080440087332,9.08531090966908e-61,FLPS,lcr,fcr,5.451186545801447e-60
ncRNA,603,0.2,0.3101650729203661,0.2786364991080949,0.0885620915032679,0.5047169811320755,0.4161548896288075,9.08531090966908e-61,FLPS,lcr,fcr,5.451186545801447e-60
pre-rRNA,497,0.4880952380952381,0.4718278595064715,0.2780853632057229,0.2222222222222222,0.6666666666666666,0.4444444444444444,9.08531090966908e-61,FLPS,lcr,fcr,5.451186545801447e-60
ribosomal protein,204,0.375,0.3851219347408491,0.2386254528600483,0.1983870967741935,0.5668918918918919,0.3685047951176984,9.08531090966908e-61,FLPS,lcr,fcr,5.451186545801447e-60
snRNA,441,0.3333333333333333,0.380433161815998,0.2976360046866828,0.1111111111111111,0.625,0.5138888888888888,9.08531090966908e-61,FLPS,lcr,fcr,5.451186545801447e-60
snoRNA,185,0.4583333333333333,0.4679057454294968,0.2854312873602534,0.2352941176470588,0.6666666666666666,0.4313725490196078,9.08531090966908e-61,FLPS,lcr,fcr,5.451186545801447e-60
tRNA,385,0.2068965517241379,0.3196063652947887,0.2794458900895826,0.1052631578947368,0.5294117647058824,0.4241486068111456,9.08531090966908e-61,FLPS,lcr,fcr,5.451186545801447e-60
unknown,2104,0.2222222222222222,0.3159502173289548,0.2768151936881273,0.0909090909090909,0.5242130750605327,0.4333039841514418,9.08531090966908e-61,FLPS,lcr,fcr,5.451186545801447e-60
diverse,176,0.0,0.0118550820943444,0.2934872586140404,-0.0695812807881773,0.1553846153846154,0.2249658961727927,1.6357220336505492e-19,FLPS,lcr,ncpr,2.804094914829513e-19
mRNA,3504,0.0,-0.002404138109029,0.2908113098855818,-0.0640013726835964,0.1111111111111111,0.1751124837947075,1.6357220336505492e-19,FLPS,lcr,ncpr,2.804094914829513e-19
ncRNA,603,0.0,0.0191145178717559,0.3353635345818418,-0.08,0.1394444444444444,0.2194444444444444,1.6357220336505492e-19,FLPS,lcr,ncpr,2.804094914829513e-19
pre-rRNA,497,0.0555555555555555,0.0250801856248532,0.4698906919463647,-0.2941176470588235,0.3333333333333333,0.6274509803921569,1.6357220336505492e-19,FLPS,lcr,ncpr,2.804094914829513e-19
ribosomal protein,204,0.2247474747474747,0.218335200951141,0.2955927429100259,0.0,0.3894927536231884,0.3894927536231884,1.6357220336505492e-19,FLPS,lcr,ncpr,2.804094914829513e-19
snRNA,441,0.0,-0.0121586009099791,0.356160691373495,-0.1666666666666667,0.1666666666666667,0.3333333333333334,1.6357220336505492e-19,FLPS,lcr,ncpr,2.804094914829513e-19
snoRNA,185,0.0,-0.0264161769088782,0.4671156376310174,-0.3,0.2758620689655172,0.5758620689655172,1.6357220336505492e-19,FLPS,lcr,ncpr,2.804094914829513e-19
tRNA,385,0.0,0.0425271054375146,0.3351818899730996,-0.0769230769230769,0.1666666666666667,0.2435897435897436,1.6357220336505492e-19,FLPS,lcr,ncpr,2.804094914829513e-19
unknown,2104,0.0,0.0073458799150906,0.3342605305261776,-0.0909090909090909,0.1428571428571428,0.2337662337662337,1.6357220336505492e-19,FLPS,lcr,ncpr,2.804094914829513e-19
diverse,176,0.1218556701030928,0.2033173099178088,0.2319005537404223,0.0396153846153846,0.2941176470588235,0.2545022624434389,5.5990842811900594e-21,FLPS,lcr,frac_GS,1.6797252843570182e-20
mRNA,3504,0.125,0.1906446421899112,0.2095699571852889,0.03125,0.2857142857142857,0.2544642857142857,5.5990842811900594e-21,FLPS,lcr,frac_GS,1.6797252843570182e-20
ncRNA,603,0.108433734939759,0.1621128242296872,0.1958699478515406,0.0,0.2,0.2,5.5990842811900594e-21,FLPS,lcr,frac_GS,1.6797252843570182e-20
pre-rRNA,497,0.0833333333333333,0.1278611470058533,0.1705203362052351,0.0,0.1666666666666667,0.1666666666666667,5.5990842811900594e-21,FLPS,lcr,frac_GS,1.6797252843570182e-20
ribosomal protein,204,0.0769230769230769,0.1061885920670464,0.1295291171318399,0.0,0.1337837837837837,0.1337837837837837,5.5990842811900594e-21,FLPS,lcr,frac_GS,1.6797252843570182e-20
snRNA,441,0.0857142857142857,0.1424263233760359,0.1966307797783828,0.0,0.1726618705035971,0.1726618705035971,5.5990842811900594e-21,FLPS,lcr,frac_GS,1.6797252843570182e-20
snoRNA,185,0.0847457627118644,0.1474928157264329,0.2043978954013578,0.0,0.1818181818181818,0.1818181818181818,5.5990842811900594e-21,FLPS,lcr,frac_GS,1.6797252843570182e-20
tRNA,385,0.088235294117647,0.1451829123283875,0.197492246637593,0.0,0.1739130434782609,0.1739130434782609,5.5990842811900594e-21,FLPS,lcr,frac_GS,1.6797252843570182e-20
unknown,2104,0.1012658227848101,0.162134651739864,0.1943579459911668,0.0,0.2083333333333333,0.2083333333333333,5.5990842811900594e-21,FLPS,lcr,frac_GS,1.6797252843570182e-20
diverse,93,5.0,6.311827956989247,3.0573450212194127,4.0,7.0,3.0,2.556445818355462e-07,LCRFinder,lcr,length,2.788849983660504e-07
mRNA,3379,6.0,7.620893755548979,5.312812938600597,4.0,9.0,5.0,2.556445818355462e-07,LCRFinder,lcr,length,2.788849983660504e-07
ncRNA,396,6.0,6.96969696969697,4.442497975505509,4.0,7.0,3.0,2.556445818355462e-07,LCRFinder,lcr,length,2.788849983660504e-07
pre-rRNA,320,6.0,6.565625,3.1912015970835874,5.0,7.0,2.0,2.556445818355462e-07,LCRFinder,lcr,length,2.788849983660504e-07
ribosomal protein,52,5.0,6.6923076923076925,3.523247507841068,4.0,8.0,4.0,2.556445818355462e-07,LCRFinder,lcr,length,2.788849983660504e-07
snRNA,351,6.0,7.84045584045584,5.593635548438837,4.0,9.0,5.0,2.556445818355462e-07,LCRFinder,lcr,length,2.788849983660504e-07
snoRNA,150,6.0,8.74,7.210572029547212,5.0,10.0,5.0,2.556445818355462e-07,LCRFinder,lcr,length,2.788849983660504e-07
tRNA,147,5.0,6.54421768707483,5.2384658589159,4.0,7.0,3.0,2.556445818355462e-07,LCRFinder,lcr,length,2.788849983660504e-07
unknown,1483,6.0,6.963587322993932,4.412290657903862,4.0,8.0,4.0,2.556445818355462e-07,LCRFinder,lcr,length,2.788849983660504e-07
diverse,93,0.0069930069930069,0.0109965258776457,0.0111769135870064,0.0041753653444676,0.0113960113960113,0.0072206460515437,7.037198473588471e-95,LCRFinder,lcr,coverage_per_lcr,8.444638168306164e-94
mRNA,3379,0.0077639751552795,0.0118796421237544,0.0148895399639783,0.0044444444444444,0.0140845070422535,0.009640062597809,7.037198473588471e-95,LCRFinder,lcr,coverage_per_lcr,8.444638168306164e-94
ncRNA,396,0.0048780487804878,0.0077564965104267,0.0103241101749124,0.0028702640642939,0.0086623174518335,0.0057920533875396,7.037198473588471e-95,LCRFinder,lcr,coverage_per_lcr,8.444638168306164e-94
pre-rRNA,320,0.0072674418604651,0.0098360909109381,0.0096901614980121,0.0049109938815821,0.010752688172043,0.0058416942904608,7.037198473588471e-95,LCRFinder,lcr,coverage_per_lcr,8.444638168306164e-94
ribosomal protein,52,0.024024024024024,0.0305771321532303,0.017502452684387,0.0185617833029686,0.0403211009174311,0.0217593176144625,7.037198473588471e-95,LCRFinder,lcr,coverage_per_lcr,8.444638168306164e-94
snRNA,351,0.0079840319361277,0.0144919775115832,0.0209973846757538,0.0050150905432595,0.016025185382206,0.0110100948389465,7.037198473588471e-95,LCRFinder,lcr,coverage_per_lcr,8.444638168306164e-94
snoRNA,150,0.0102799354255238,0.0169465120499979,0.0249343573259465,0.0058737151248164,0.0196029020134896,0.0137291868886731,7.037198473588471e-95,LCRFinder,lcr,coverage_per_lcr,8.444638168306164e-94
tRNA,147,0.0085616438356164,0.0121780008172469,0.0141525163481631,0.00456996945399,0.014367816091954,0.0097978466379639,7.037198473588471e-95,LCRFinder,lcr,coverage_per_lcr,8.444638168306164e-94
unknown,1483,0.005090909090909,0.0077344799332238,0.0083142722002381,0.0030706243602865,0.0086518875733256,0.005581263213039,7.037198473588471e-95,LCRFinder,lcr,coverage_per_lcr,8.444638168306164e-94
diverse,93,0.5,0.5081089758509113,0.4235297459865548,0.0,1.0,1.0,1.3813472396088527e-14,LCRFinder,lcr,frac_polar,2.3680238393294614e-14
mRNA,3379,0.5714285714285714,0.5668641866420975,0.3828705115277768,0.2,1.0,0.8,1.3813472396088527e-14,LCRFinder,lcr,frac_polar,2.3680238393294614e-14
ncRNA,396,0.5714285714285714,0.5475030991864042,0.379795278479014,0.1666666666666667,1.0,0.8333333333333333,1.3813472396088527e-14,LCRFinder,lcr,frac_polar,2.3680238393294614e-14
pre-rRNA,320,1.0,0.752256840126785,0.3343019536506327,0.5,1.0,0.5,1.3813472396088527e-14,LCRFinder,lcr,frac_polar,2.3680238393294614e-14
ribosomal protein,52,0.5,0.5273917259211377,0.3796807365182884,0.1666666666666667,1.0,0.8333333333333333,1.3813472396088527e-14,LCRFinder,lcr,frac_polar,2.3680238393294614e-14
snRNA,351,0.8,0.6077961189996004,0.4074556526626453,0.1666666666666667,1.0,0.8333333333333333,1.3813472396088527e-14,LCRFinder,lcr,frac_polar,2.3680238393294614e-14
snoRNA,150,0.6742424242424242,0.6286694218635396,0.3588344459320893,0.3884615384615384,1.0,0.6115384615384616,1.3813472396088527e-14,LCRFinder,lcr,frac_polar,2.3680238393294614e-14
tRNA,147,0.5,0.5653903264047322,0.4040662882206171,0.1846590909090908,1.0,0.8153409090909092,1.3813472396088527e-14,LCRFinder,lcr,frac_polar,2.3680238393294614e-14
unknown,1483,0.5625,0.565820296145398,0.3805120104078559,0.2,1.0,0.8,1.3813472396088527e-14,LCRFinder,lcr,frac_polar,2.3680238393294614e-14
diverse,93,0.5,0.4850219076025528,0.3885060701502584,0.0,0.875,0.875,3.480531113035662e-16,LCRFinder,lcr,frac_hydrophobic,8.353274671285589e-16
mRNA,3379,0.3333333333333333,0.386111612693031,0.3532641204709474,0.0,0.6363636363636364,0.6363636363636364,3.480531113035662e-16,LCRFinder,lcr,frac_hydrophobic,8.353274671285589e-16
ncRNA,396,0.4,0.4312421820172846,0.3568805302647876,0.0769230769230769,0.7142857142857143,0.6373626373626373,3.480531113035662e-16,LCRFinder,lcr,frac_hydrophobic,8.353274671285589e-16
pre-rRNA,320,0.4365079365079364,0.4340898860636912,0.3955276520641845,0.0,0.8333333333333334,0.8333333333333334,3.480531113035662e-16,LCRFinder,lcr,frac_hydrophobic,8.353274671285589e-16
ribosomal protein,52,0.8,0.6741470947353301,0.3686979199406501,0.5,1.0,0.5,3.480531113035662e-16,LCRFinder,lcr,frac_hydrophobic,8.353274671285589e-16
snRNA,351,0.3333333333333333,0.3791356890444922,0.3526930190936522,0.0,0.6666666666666666,0.6666666666666666,3.480531113035662e-16,LCRFinder,lcr,frac_hydrophobic,8.353274671285589e-16
snoRNA,150,0.5,0.5282442412163001,0.3812016532156767,0.1666666666666667,0.9772727272727272,0.8106060606060606,3.480531113035662e-16,LCRFinder,lcr,frac_hydrophobic,8.353274671285589e-16
tRNA,147,0.5,0.5480817363020244,0.3623274893428424,0.303030303030303,0.8920454545454546,0.5890151515151516,3.480531113035662e-16,LCRFinder,lcr,frac_hydrophobic,8.353274671285589e-16
unknown,1483,0.4583333333333333,0.4402619035234525,0.3587028412978909,0.0488095238095238,0.7142857142857143,0.6654761904761904,3.480531113035662e-16,LCRFinder,lcr,frac_hydrophobic,8.353274671285589e-16
diverse,93,0.0,0.190344303247529,0.3145188822525496,0.0,0.2,0.2,4.276730089173549e-08,LCRFinder,lcr,frac_strong_hydro,5.1320761070082586e-08
mRNA,3379,0.0,0.090223064262688,0.1861024664480789,0.0,0.1111111111111111,0.1111111111111111,4.276730089173549e-08,LCRFinder,lcr,frac_strong_hydro,5.1320761070082586e-08
ncRNA,396,0.0,0.1623572575851923,0.268202581831384,0.0,0.2222222222222222,0.2222222222222222,4.276730089173549e-08,LCRFinder,lcr,frac_strong_hydro,5.1320761070082586e-08
pre-rRNA,320,0.0,0.1084107992701742,0.2370713321785123,0.0,0.0833333333333333,0.0833333333333333,4.276730089173549e-08,LCRFinder,lcr,frac_strong_hydro,5.1320761070082586e-08
ribosomal protein,52,0.0,0.0482600732600732,0.1207508655450738,0.0,0.0,0.0,4.276730089173549e-08,LCRFinder,lcr,frac_strong_hydro,5.1320761070082586e-08
snRNA,351,0.0,0.1281877538174921,0.2358422630267559,0.0,0.1666666666666667,0.1666666666666667,4.276730089173549e-08,LCRFinder,lcr,frac_strong_hydro,5.1320761070082586e-08
snoRNA,150,0.0,0.0995688872130048,0.2046286997381147,0.0,0.103125,0.103125,4.276730089173549e-08,LCRFinder,lcr,frac_strong_hydro,5.1320761070082586e-08
tRNA,147,0.0,0.159193922879397,0.2603408760178038,0.0,0.2428571428571428,0.2428571428571428,4.276730089173549e-08,LCRFinder,lcr,frac_strong_hydro,5.1320761070082586e-08
unknown,1483,0.0,0.1247530800395149,0.2301168100561724,0.0,0.1666666666666667,0.1666666666666667,4.276730089173549e-08,LCRFinder,lcr,frac_strong_hydro,5.1320761070082586e-08
diverse,93,0.0,0.0297917733401604,0.0965867075127046,0.0,0.0,0.0,6.39377644550698e-05,LCRFinder,lcr,frac_aromatic,6.39377644550698e-05
mRNA,3379,0.0,0.0222492326248474,0.0831500594066128,0.0,0.0,0.0,6.39377644550698e-05,LCRFinder,lcr,frac_aromatic,6.39377644550698e-05
ncRNA,396,0.0,0.0247991883724206,0.1051171357198682,0.0,0.0,0.0,6.39377644550698e-05,LCRFinder,lcr,frac_aromatic,6.39377644550698e-05
pre-rRNA,320,0.0,0.0121999181374181,0.0683042900550035,0.0,0.0,0.0,6.39377644550698e-05,LCRFinder,lcr,frac_aromatic,6.39377644550698e-05
ribosomal protein,52,0.0,0.007051282051282,0.0297678296192605,0.0,0.0,0.0,6.39377644550698e-05,LCRFinder,lcr,frac_aromatic,6.39377644550698e-05
snRNA,351,0.0,0.0082767568421161,0.0403064827552115,0.0,0.0,0.0,6.39377644550698e-05,LCRFinder,lcr,frac_aromatic,6.39377644550698e-05
snoRNA,150,0.0,0.0082875661375661,0.047162140909382,0.0,0.0,0.0,6.39377644550698e-05,LCRFinder,lcr,frac_aromatic,6.39377644550698e-05
tRNA,147,0.0,0.0115243788713176,0.0656082674911303,0.0,0.0,0.0,6.39377644550698e-05,LCRFinder,lcr,frac_aromatic,6.39377644550698e-05
unknown,1483,0.0,0.0241292356445874,0.0918252859947669,0.0,0.0,0.0,6.39377644550698e-05,LCRFinder,lcr,frac_aromatic,6.39377644550698e-05
diverse,93,0.8333333333333334,0.7274829710313582,0.3275130455557191,0.5,1.0,0.5,2.253214134154564e-09,LCRFinder,lcr,frac_disorder,3.004285512206085e-09
mRNA,3379,1.0,0.8397407487270383,0.2395913246172163,0.7777777777777778,1.0,0.2222222222222222,2.253214134154564e-09,LCRFinder,lcr,frac_disorder,3.004285512206085e-09
ncRNA,396,0.8571428571428571,0.7539658184975622,0.3020801405529049,0.5714285714285714,1.0,0.4285714285714286,2.253214134154564e-09,LCRFinder,lcr,frac_disorder,3.004285512206085e-09
pre-rRNA,320,1.0,0.7984174511705082,0.2855078047053747,0.6666666666666666,1.0,0.3333333333333333,2.253214134154564e-09,LCRFinder,lcr,frac_disorder,3.004285512206085e-09
ribosomal protein,52,1.0,0.918780525030525,0.1525493788147223,0.8705357142857143,1.0,0.1294642857142857,2.253214134154564e-09,LCRFinder,lcr,frac_disorder,3.004285512206085e-09
snRNA,351,0.9534883720930232,0.8144297214872301,0.2637616543239997,0.6770833333333333,1.0,0.3229166666666667,2.253214134154564e-09,LCRFinder,lcr,frac_disorder,3.004285512206085e-09
snoRNA,150,0.9342857142857144,0.8265183221290806,0.2455613587710139,0.6978021978021978,1.0,0.3021978021978022,2.253214134154564e-09,LCRFinder,lcr,frac_disorder,3.004285512206085e-09
tRNA,147,1.0,0.7746235478945954,0.3057075654390619,0.5,1.0,0.5,2.253214134154564e-09,LCRFinder,lcr,frac_disorder,3.004285512206085e-09
unknown,1483,0.9285714285714286,0.7988026624013224,0.277409588564097,0.6666666666666666,1.0,0.3333333333333333,2.253214134154564e-09,LCRFinder,lcr,frac_disorder,3.004285512206085e-09
diverse,93,0.0,0.0955403915081334,0.2398073692351575,0.0,0.0,0.0,4.62931587001613e-16,LCRFinder,lcr,frac_positive,9.25863174003226e-16
mRNA,3379,0.0,0.172344955044241,0.2552105535999506,0.0,0.3636363636363636,0.3636363636363636,4.62931587001613e-16,LCRFinder,lcr,frac_positive,9.25863174003226e-16
ncRNA,396,0.0,0.1379113157857308,0.2582026531585218,0.0,0.1666666666666667,0.1666666666666667,4.62931587001613e-16,LCRFinder,lcr,frac_positive,9.25863174003226e-16
pre-rRNA,320,0.0,0.2414604023427553,0.3504632163491538,0.0,0.5,0.5,4.62931587001613e-16,LCRFinder,lcr,frac_positive,9.25863174003226e-16
ribosomal protein,52,0.3666666666666667,0.3798076923076923,0.3955189328903807,0.0,0.6285714285714286,0.6285714285714286,4.62931587001613e-16,LCRFinder,lcr,frac_positive,9.25863174003226e-16
snRNA,351,0.0,0.2409396068363834,0.2964448913951147,0.0,0.5,0.5,4.62931587001613e-16,LCRFinder,lcr,frac_positive,9.25863174003226e-16
snoRNA,150,0.1,0.2534615698027462,0.3250175528170854,0.0,0.5,0.5,4.62931587001613e-16,LCRFinder,lcr,frac_positive,9.25863174003226e-16
tRNA,147,0.0,0.2370353263960707,0.3194885001215619,0.0,0.5,0.5,4.62931587001613e-16,LCRFinder,lcr,frac_positive,9.25863174003226e-16
unknown,1483,0.0,0.1642323640711205,0.2767178766522272,0.0,0.2857142857142857,0.2857142857142857,4.62931587001613e-16,LCRFinder,lcr,frac_positive,9.25863174003226e-16
diverse,93,0.0,0.078169679782583,0.2202310769762491,0.0,0.0,0.0,1.031411287604732e-32,LCRFinder,lcr,frac_negative,4.1256451504189285e-32
mRNA,3379,0.0,0.143954636819575,0.2719825459366186,0.0,0.1666666666666667,0.1666666666666667,1.031411287604732e-32,LCRFinder,lcr,frac_negative,4.1256451504189285e-32
ncRNA,396,0.0,0.1936616120971275,0.3097748955720916,0.0,0.4,0.4,1.031411287604732e-32,LCRFinder,lcr,frac_negative,4.1256451504189285e-32
pre-rRNA,320,0.2,0.3568446470875139,0.3879379213198501,0.0,0.7035714285714285,0.7035714285714285,1.031411287604732e-32,LCRFinder,lcr,frac_negative,4.1256451504189285e-32
ribosomal protein,52,0.0,0.0911508834302952,0.2262786438104566,0.0,0.0,0.0,1.031411287604732e-32,LCRFinder,lcr,frac_negative,4.1256451504189285e-32
snRNA,351,0.0,0.2079167609276559,0.2991735679894624,0.0,0.4,0.4,1.031411287604732e-32,LCRFinder,lcr,frac_negative,4.1256451504189285e-32
snoRNA,150,0.0,0.271017796419267,0.3468599847141194,0.0,0.5,0.5,1.031411287604732e-32,LCRFinder,lcr,frac_negative,4.1256451504189285e-32
tRNA,147,0.0,0.2038003412670671,0.3216260560314784,0.0,0.4,0.4,1.031411287604732e-32,LCRFinder,lcr,frac_negative,4.1256451504189285e-32
unknown,1483,0.0,0.1872192649238719,0.3053965734323058,0.0,0.3333333333333333,0.3333333333333333,1.031411287604732e-32,LCRFinder,lcr,frac_negative,4.1256451504189285e-32
diverse,93,0.0,0.1737100712907164,0.3121728682625148,0.0,0.2,0.2,2.046851975800426e-49,LCRFinder,lcr,fcr,1.2281111854802556e-48
mRNA,3379,0.1428571428571428,0.3162995918638162,0.3644577134653847,0.0,0.6,0.6,2.046851975800426e-49,LCRFinder,lcr,fcr,1.2281111854802556e-48
ncRNA,396,0.1428571428571428,0.3315729278828583,0.3744556691406566,0.0,0.6666666666666666,0.6666666666666666,2.046851975800426e-49,LCRFinder,lcr,fcr,1.2281111854802556e-48
pre-rRNA,320,0.6666666666666666,0.5983050494302693,0.3730869653999543,0.3333333333333333,1.0,0.6666666666666667,2.046851975800426e-49,LCRFinder,lcr,fcr,1.2281111854802556e-48
ribosomal protein,52,0.475,0.4709585757379875,0.3847757827989621,0.0,0.8,0.8,2.046851975800426e-49,LCRFinder,lcr,fcr,1.2281111854802556e-48
snRNA,351,0.5,0.4488563677640393,0.3863704639108907,0.0,0.8,0.8,2.046851975800426e-49,LCRFinder,lcr,fcr,1.2281111854802556e-48
snoRNA,150,0.5,0.5244793662220133,0.3523308991677434,0.2109374999999999,0.8333333333333334,0.6223958333333334,2.046851975800426e-49,LCRFinder,lcr,fcr,1.2281111854802556e-48
tRNA,147,0.4,0.4408356676631377,0.4155789671207653,0.0,0.9555335968379448,0.9555335968379448,2.046851975800426e-49,LCRFinder,lcr,fcr,1.2281111854802556e-48
unknown,1483,0.2,0.3514516289949924,0.3845789147218607,0.0,0.6666666666666666,0.6666666666666666,2.046851975800426e-49,LCRFinder,lcr,fcr,1.2281111854802556e-48
diverse,93,0.0,0.0173707117255504,0.3384770354573054,0.0,0.0,0.0,1.0433903042964458e-13,LCRFinder,lcr,ncpr,1.5650854564446688e-13
mRNA,3379,0.0,0.028390318224666,0.3812931143116791,0.0,0.1666666666666667,0.1666666666666667,1.0433903042964458e-13,LCRFinder,lcr,ncpr,1.5650854564446688e-13
ncRNA,396,0.0,-0.0557502963113966,0.4301640895030913,-0.1691176470588235,0.0,0.1691176470588235,1.0433903042964458e-13,LCRFinder,lcr,ncpr,1.5650854564446688e-13
pre-rRNA,320,0.0,-0.1153842447447586,0.6383155253259732,-0.7035714285714285,0.375,1.0785714285714283,1.0433903042964458e-13,LCRFinder,lcr,ncpr,1.5650854564446688e-13
ribosomal protein,52,0.2666666666666666,0.2886568088773971,0.5169352946069129,0.0,0.6285714285714286,0.6285714285714286,1.0433903042964458e-13,LCRFinder,lcr,ncpr,1.5650854564446688e-13
snRNA,351,0.0,0.0330228459087274,0.4533063637904243,-0.1055555555555555,0.2157622739018088,0.3213178294573643,1.0433903042964458e-13,LCRFinder,lcr,ncpr,1.5650854564446688e-13
snoRNA,150,0.0,-0.0175562266165207,0.5725027989117791,-0.4916666666666667,0.5,0.9916666666666668,1.0433903042964458e-13,LCRFinder,lcr,ncpr,1.5650854564446688e-13
tRNA,147,0.0,0.0332349851290036,0.488187018819034,0.0,0.3264705882352942,0.3264705882352942,1.0433903042964458e-13,LCRFinder,lcr,ncpr,1.5650854564446688e-13
unknown,1483,0.0,-0.0229869008527513,0.4379255176369356,-0.125,0.1,0.225,1.0433903042964458e-13,LCRFinder,lcr,ncpr,1.5650854564446688e-13
diverse,93,0.1666666666666667,0.3604863774218613,0.3858830425461433,0.0,0.6666666666666666,0.6666666666666666,1.379652221522053e-29,LCRFinder,lcr,frac_GS,4.1389566645661576e-29
mRNA,3379,0.1666666666666667,0.2834201168712104,0.3205884675071564,0.0,0.5,0.5,1.379652221522053e-29,LCRFinder,lcr,frac_GS,4.1389566645661576e-29
ncRNA,396,0.0,0.2373234855535358,0.3115569115328203,0.0,0.5,0.5,1.379652221522053e-29,LCRFinder,lcr,frac_GS,4.1389566645661576e-29
pre-rRNA,320,0.0,0.133337682837463,0.2364035485071862,0.0,0.2,0.2,1.379652221522053e-29,LCRFinder,lcr,frac_GS,4.1389566645661576e-29
ribosomal protein,52,0.0,0.1074252136752136,0.2339554428165907,0.0,0.1027777777777777,0.1027777777777777,1.379652221522053e-29,LCRFinder,lcr,frac_GS,4.1389566645661576e-29
snRNA,351,0.0,0.1713192213322908,0.2541748389838031,0.0,0.2886904761904761,0.2886904761904761,1.379652221522053e-29,LCRFinder,lcr,frac_GS,4.1389566645661576e-29
snoRNA,150,0.0,0.1776314856167797,0.2831736806548323,0.0,0.2964285714285714,0.2964285714285714,1.379652221522053e-29,LCRFinder,lcr,frac_GS,4.1389566645661576e-29
tRNA,147,0.0,0.1773568546560352,0.2895493134402641,0.0,0.4,0.4,1.379652221522053e-29,LCRFinder,lcr,frac_GS,4.1389566645661576e-29
unknown,1483,0.0,0.2301111877393537,0.3109160668674645,0.0,0.5,0.5,1.379652221522053e-29,LCRFinder,lcr,frac_GS,4.1389566645661576e-29
diverse,19,25.0,25.0,10.333333333333332,19.0,29.0,10.0,2.680896680253412e-07,SEG_intermediate,lcr,length,4.021345020380118e-07
mRNA,719,30.0,34.39082058414465,20.459184839865344,21.0,41.0,20.0,2.680896680253412e-07,SEG_intermediate,lcr,length,4.021345020380118e-07
ncRNA,69,25.0,28.36231884057971,13.803208295529949,18.0,34.0,16.0,2.680896680253412e-07,SEG_intermediate,lcr,length,4.021345020380118e-07
pre-rRNA,66,21.0,23.818181818181817,12.944745403693096,16.0,28.5,12.5,2.680896680253412e-07,SEG_intermediate,lcr,length,4.021345020380118e-07
ribosomal protein,18,25.5,25.55555555555556,8.535202001277671,18.25,29.0,10.75,2.680896680253412e-07,SEG_intermediate,lcr,length,4.021345020380118e-07
snRNA,77,28.0,34.55844155844156,19.18229275748964,23.0,41.0,18.0,2.680896680253412e-07,SEG_intermediate,lcr,length,4.021345020380118e-07
