uniprot_accession,rna_class,uniprot_length,signature_for_fraction,signature_residues,property_fraction,method
A0A7N4I394,snRNA,994.0,arginine_rich_rna_contact_region,67,0.06740442655935613,SEG_intermediate
A0A7N4I394,snRNA,994.0,disorder_rich_spacer_region,27,0.02716297786720322,SEG_intermediate
A0A7N4I394,snRNA,994.0,other,41,0.04124748490945674,SEG_intermediate
A0A7N4I394,snRNA,994.0,sr_rs_repeat_region,43,0.043259557344064385,SEG_intermediate
A0A7P0N5L0,unknown,480.0,acidic_region,21,0.04375,SEG_intermediate
A0A8I5KSH6,unknown,925.0,acidic_region,37,0.04,SEG_intermediate
A0A8I5KX04,mRNA,1686.0,other,36,0.021352313167259787,SEG_intermediate
A0A8V8TR54,unknown,2114.0,acidic_region,74,0.03500473036896878,SEG_intermediate
A0A8V8TR54,unknown,2114.0,arginine_rich_rna_contact_region,33,0.015610217596972564,SEG_intermediate
A0A8V8TR54,unknown,2114.0,disorder_rich_spacer_region,46,0.021759697256385997,SEG_intermediate
A0AA34QW03,mRNA,678.0,rg_rgg_repeat_region,118,0.17404129793510326,SEG_intermediate
A0ABB0MN55,mRNA,322.0,gs_rich_neutral_region,102,0.3167701863354037,SEG_intermediate
A0ABB0MN55,mRNA,322.0,rg_rgg_repeat_region,24,0.07453416149068323,SEG_intermediate
A0ABB0MV08,mRNA,369.0,gs_rich_neutral_region,119,0.3224932249322493,SEG_intermediate
A0ACI8PHD2,unknown,261.0,rg_rgg_repeat_region,74,0.2835249042145594,SEG_intermediate
A0ACI8PUZ8,unknown,1375.0,disorder_rich_spacer_region,8,0.005818181818181818,SEG_intermediate
A0ACI8PX57,unknown,378.0,gs_rich_neutral_region,16,0.042328042328042326,SEG_intermediate
A0ACI8PX57,unknown,378.0,rg_rgg_repeat_region,131,0.34656084656084657,SEG_intermediate
A0ACI8Q0P4,unknown,829.0,sr_rs_repeat_region,47,0.05669481302774427,SEG_intermediate
A0ACI8Q806,unknown,498.0,disorder_rich_spacer_region,86,0.17269076305220885,SEG_intermediate
A0ACI8QHW6,unknown,749.0,aromatic_sticker_region,24,0.03204272363150868,SEG_intermediate
A0ACI8QLY8,unknown,321.0,aromatic_sticker_region,46,0.14330218068535824,SEG_intermediate
A0ACI8QLY8,unknown,321.0,disorder_rich_spacer_region,27,0.08411214953271028,SEG_intermediate
A0ACI8QLY8,unknown,321.0,rg_rgg_repeat_region,41,0.1277258566978193,SEG_intermediate
A0ACI8QNN6,unknown,701.0,basic_enriched_region,9,0.012838801711840228,SEG_intermediate
A0ACI8QTQ5,diverse,1388.0,aromatic_sticker_region,67,0.048270893371757925,SEG_intermediate
A0ACI8QTQ5,diverse,1388.0,sr_rs_repeat_region,25,0.018011527377521614,SEG_intermediate
A0ACI8QU73,unknown,864.0,basic_enriched_region,23,0.02662037037037037,SEG_intermediate
A0ACI8QU73,unknown,864.0,other,24,0.027777777777777776,SEG_intermediate
A0ACI8QUJ1,unknown,752.0,disorder_rich_spacer_region,25,0.03324468085106383,SEG_intermediate
A0ACI8QY88,mRNA,715.0,disorder_rich_spacer_region,89,0.12447552447552447,SEG_intermediate
A0ACI8QY88,mRNA,715.0,other,16,0.022377622377622378,SEG_intermediate
A0ACI8R7A3,unknown,356.0,aromatic_sticker_region,29,0.08146067415730338,SEG_intermediate
A0ACI8RCQ9,unknown,534.0,acidic_region,24,0.0449438202247191,SEG_intermediate
A0ACI8RI26,unknown,764.0,acidic_region,23,0.030104712041884817,SEG_intermediate
A0ACI8RI26,unknown,764.0,basic_enriched_region,12,0.015706806282722512,SEG_intermediate
A0ACI8RR28,unknown,918.0,rg_rgg_repeat_region,30,0.032679738562091505,SEG_intermediate
A0ACI8RSP0,ribosomal protein,320.0,rg_rgg_repeat_region,30,0.09375,SEG_intermediate
A0ACI8RX58,unknown,750.0,acidic_region,131,0.17466666666666666,SEG_intermediate
A0ACI8RX58,unknown,750.0,rg_rgg_repeat_region,48,0.064,SEG_intermediate
A0ACI8S113,unknown,1253.0,sr_rs_repeat_region,40,0.03192338387869114,SEG_intermediate
A0ACI8S5T8,unknown,488.0,disorder_rich_spacer_region,54,0.11065573770491803,SEG_intermediate
A0ACI8SEY7,unknown,629.0,arginine_rich_rna_contact_region,18,0.028616852146263912,SEG_intermediate
A0ACI8SXP5,unknown,451.0,aromatic_sticker_region,36,0.07982261640798226,SEG_intermediate
A0ACI8SXP5,unknown,451.0,disorder_rich_spacer_region,24,0.05321507760532151,SEG_intermediate
A0ACI8SYT5,unknown,674.0,arginine_rich_rna_contact_region,11,0.016320474777448073,SEG_intermediate
A0ACI8SYT5,unknown,674.0,disorder_rich_spacer_region,27,0.040059347181008904,SEG_intermediate
A0ACI8T823,unknown,380.0,disorder_rich_spacer_region,8,0.021052631578947368,SEG_intermediate
A0ACI8T9E2,unknown,234.0,rg_rgg_repeat_region,43,0.18376068376068377,SEG_intermediate
A0ACI8TFG6,tRNA,1552.0,basic_enriched_region,22,0.014175257731958763,SEG_intermediate
A0ACI8TIT4,unknown,488.0,disorder_rich_spacer_region,15,0.030737704918032786,SEG_intermediate
A0ACI8TLM1,unknown,106.0,sr_rs_repeat_region,13,0.12264150943396226,SEG_intermediate
A0ACI8TML7,unknown,1201.0,disorder_rich_spacer_region,16,0.013322231473771857,SEG_intermediate
A0ACI8TMU3,unknown,1055.0,aromatic_sticker_region,51,0.04834123222748815,SEG_intermediate
A0ACI8TQS2,unknown,3008.0,aromatic_sticker_region,25,0.008311170212765957,SEG_intermediate
A0ACI8TQS2,unknown,3008.0,basic_enriched_region,71,0.02360372340425532,SEG_intermediate
A0ACI8TQS2,unknown,3008.0,disorder_rich_spacer_region,11,0.0036569148936170214,SEG_intermediate
A0ACI8TS18,unknown,1048.0,arginine_rich_rna_contact_region,28,0.026717557251908396,SEG_intermediate
A0ACI8TSY6,unknown,1461.0,disorder_rich_spacer_region,45,0.030800821355236138,SEG_intermediate
A0ACI8TUA9,unknown,638.0,rg_rgg_repeat_region,135,0.2115987460815047,SEG_intermediate
A0ACI8TXE9,unknown,1448.0,acidic_region,15,0.010359116022099447,SEG_intermediate
A0ACI8TXE9,unknown,1448.0,disorder_rich_spacer_region,29,0.020027624309392266,SEG_intermediate
A0ACI8U1B9,unknown,902.0,gs_rich_neutral_region,97,0.10753880266075388,SEG_intermediate
A0ACI8U1B9,unknown,902.0,rg_rgg_repeat_region,25,0.02771618625277162,SEG_intermediate
A0ACI8U6C5,unknown,1066.0,disorder_rich_spacer_region,25,0.02345215759849906,SEG_intermediate
A0ACI8U804,unknown,2104.0,other,19,0.00903041825095057,SEG_intermediate
A0ACI8UES1,unknown,422.0,aromatic_sticker_region,19,0.045023696682464455,SEG_intermediate
A0ACI8UES1,unknown,422.0,gs_rich_neutral_region,28,0.06635071090047394,SEG_intermediate
A0ACI8UMC2,unknown,837.0,acidic_region,23,0.027479091995221028,SEG_intermediate
A0ACI8UNX3,unknown,1077.0,disorder_rich_spacer_region,24,0.022284122562674095,SEG_intermediate
A0ACI8UNX3,unknown,1077.0,other,21,0.019498607242339833,SEG_intermediate
A0ACI8UTL7,unknown,402.0,rg_rgg_repeat_region,67,0.16666666666666666,SEG_intermediate
A0ACI8UZB3,unknown,1252.0,sr_rs_repeat_region,56,0.04472843450479233,SEG_intermediate
A0ACI8V583,mRNA,621.0,sr_rs_repeat_region,45,0.07246376811594203,SEG_intermediate
A0ACI8VCM9,unknown,1180.0,acidic_region,13,0.011016949152542373,SEG_intermediate
A0ACI8VCM9,unknown,1180.0,disorder_rich_spacer_region,61,0.051694915254237285,SEG_intermediate
A0ACI8VD15,unknown,1437.0,acidic_region,21,0.014613778705636743,SEG_intermediate
A0ACI8VQD2,unknown,1043.0,acidic_region,25,0.023969319271332695,SEG_intermediate
A0ACI8VSD4,mRNA,674.0,aromatic_sticker_region,10,0.01483679525222552,SEG_intermediate
A0AV96,mRNA,593.0,disorder_rich_spacer_region,16,0.026981450252951095,SEG_intermediate
A1L020,mRNA,520.0,aromatic_sticker_region,11,0.021153846153846155,SEG_intermediate
A1L020,mRNA,520.0,disorder_rich_spacer_region,58,0.11153846153846154,SEG_intermediate
A5YKK6,mRNA,2376.0,other,51,0.021464646464646464,SEG_intermediate
A6NDY0,mRNA,278.0,acidic_region,24,0.08633093525179857,SEG_intermediate
A6NFI3,unknown,1004.0,acidic_region,114,0.11354581673306773,SEG_intermediate
A6NFI3,unknown,1004.0,disorder_rich_spacer_region,31,0.030876494023904383,SEG_intermediate
A6NFN3,mRNA,312.0,aromatic_sticker_region,16,0.05128205128205128,SEG_intermediate
A6NHQ2,snoRNA,334.0,rg_rgg_repeat_region,77,0.23053892215568864,SEG_intermediate
A7MD48,mRNA,611.0,arginine_rich_rna_contact_region,97,0.15875613747954173,SEG_intermediate
A7MD48,mRNA,611.0,sr_rs_repeat_region,165,0.2700490998363339,SEG_intermediate
B0QYK0,mRNA,618.0,aromatic_sticker_region,53,0.08576051779935275,SEG_intermediate
B0QYK0,mRNA,618.0,rg_rgg_repeat_region,137,0.22168284789644013,SEG_intermediate
B0QYY4,mRNA,370.0,disorder_rich_spacer_region,16,0.043243243243243246,SEG_intermediate
B5MCF9,pre-rRNA,571.0,acidic_region,46,0.08056042031523643,SEG_intermediate
B5MCU0,unknown,990.0,disorder_rich_spacer_region,30,0.030303030303030304,SEG_intermediate
B8ZZ98,mRNA,158.0,sr_rs_repeat_region,64,0.4050632911392405,SEG_intermediate
C9J9B2,mRNA,264.0,disorder_rich_spacer_region,18,0.06818181818181818,SEG_intermediate
C9JAB2,mRNA,235.0,sr_rs_repeat_region,112,0.4765957446808511,SEG_intermediate
C9JE40,mRNA,543.0,acidic_region,38,0.06998158379373849,SEG_intermediate
C9JP00,mRNA,348.0,disorder_rich_spacer_region,30,0.08620689655172414,SEG_intermediate
D4PHA4,unknown,493.0,acidic_region,19,0.038539553752535496,SEG_intermediate
D6R9W6,mRNA,518.0,rg_rgg_repeat_region,30,0.05791505791505792,SEG_intermediate
D6W5Y5,mRNA,297.0,rg_rgg_repeat_region,43,0.1447811447811448,SEG_intermediate
E5RHF4,ribosomal protein,198.0,rg_rgg_repeat_region,30,0.15151515151515152,SEG_intermediate
E5RJM0,mRNA,639.0,aromatic_sticker_region,31,0.048513302034428794,SEG_intermediate
E5RJM0,mRNA,639.0,gs_rich_neutral_region,34,0.053208137715179966,SEG_intermediate
E7ERJ7,mRNA,604.0,disorder_rich_spacer_region,18,0.029801324503311258,SEG_intermediate
E7ET15,snRNA,1028.0,acidic_region,28,0.027237354085603113,SEG_intermediate
E7ETU5,mRNA,370.0,disorder_rich_spacer_region,19,0.051351351351351354,SEG_intermediate
E9PB61,mRNA,264.0,rg_rgg_repeat_region,76,0.2878787878787879,SEG_intermediate
E9PFF5,mRNA,490.0,arginine_rich_rna_contact_region,9,0.018367346938775512,SEG_intermediate
E9PFF5,mRNA,490.0,rg_rgg_repeat_region,42,0.08571428571428572,SEG_intermediate
E9PIF2,pre-rRNA,835.0,acidic_region,37,0.04431137724550898,SEG_intermediate
E9PJG9,ncRNA,54.0,arginine_rich_rna_contact_region,14,0.25925925925925924,SEG_intermediate
E9PL19,mRNA,596.0,disorder_rich_spacer_region,40,0.06711409395973154,SEG_intermediate
E9PMM9,ribosomal protein,218.0,rg_rgg_repeat_region,48,0.22018348623853212,SEG_intermediate
F5GYR3,pre-rRNA,275.0,acidic_region,16,0.05818181818181818,SEG_intermediate
F5H0R1,snRNA,912.0,disorder_rich_spacer_region,25,0.027412280701754384,SEG_intermediate
F6TAI2,mRNA,324.0,aromatic_sticker_region,20,0.06172839506172839,SEG_intermediate
F6VAP0,mRNA,555.0,disorder_rich_spacer_region,16,0.02882882882882883,SEG_intermediate
F8VQP2,mRNA,1073.0,aromatic_sticker_region,23,0.021435228331780055,SEG_intermediate
F8VQP2,mRNA,1073.0,sr_rs_repeat_region,33,0.03075489282385834,SEG_intermediate
F8VU11,snRNA,892.0,arginine_rich_rna_contact_region,41,0.04596412556053812,SEG_intermediate
F8VU11,snRNA,892.0,disorder_rich_spacer_region,129,0.1446188340807175,SEG_intermediate
F8VU11,snRNA,892.0,other,23,0.0257847533632287,SEG_intermediate
F8VXY6,mRNA,228.0,acidic_region,34,0.14912280701754385,SEG_intermediate
F8W6I7,mRNA,307.0,gs_rich_neutral_region,52,0.16938110749185667,SEG_intermediate
G3V529,pre-rRNA,816.0,basic_enriched_region,23,0.028186274509803922,SEG_intermediate
G3V529,pre-rRNA,816.0,other,24,0.029411764705882353,SEG_intermediate
H0Y6E7,mRNA,292.0,rg_rgg_repeat_region,37,0.1267123287671233,SEG_intermediate
H0YDK8,mRNA,900.0,disorder_rich_spacer_region,56,0.06222222222222222,SEG_intermediate
H0YDK8,mRNA,900.0,other,14,0.015555555555555555,SEG_intermediate
H3BM89,ribosomal protein,333.0,basic_enriched_region,27,0.08108108108108109,SEG_intermediate
H3BPE7,mRNA,527.0,gs_rich_neutral_region,107,0.2030360531309298,SEG_intermediate
H3BPE7,mRNA,527.0,rg_rgg_repeat_region,213,0.40417457305502846,SEG_intermediate
H3BPG5,mRNA,128.0,sr_rs_repeat_region,63,0.4921875,SEG_intermediate
H3BSG4,tRNA,173.0,disorder_rich_spacer_region,29,0.1676300578034682,SEG_intermediate
H7BXY3,mRNA,1166.0,acidic_region,12,0.010291595197255575,SEG_intermediate
J3KPP4,mRNA,489.0,sr_rs_repeat_region,129,0.26380368098159507,SEG_intermediate
J3QL05,mRNA,130.0,sr_rs_repeat_region,37,0.2846153846153846,SEG_intermediate
J3QS41,mRNA,1943.0,aromatic_sticker_region,22,0.011322696860524962,SEG_intermediate
J3QS41,mRNA,1943.0,disorder_rich_spacer_region,43,0.02213072568193515,SEG_intermediate
K7EJB9,mRNA,349.0,acidic_region,51,0.14613180515759314,SEG_intermediate
M0QY97,unknown,910.0,aromatic_sticker_region,54,0.05934065934065934,SEG_intermediate
M0QY97,unknown,910.0,disorder_rich_spacer_region,76,0.08351648351648351,SEG_intermediate
M0QY97,unknown,910.0,rg_rgg_repeat_region,44,0.04835164835164835,SEG_intermediate
M0R1H0,snoRNA,178.0,rg_rgg_repeat_region,59,0.33146067415730335,SEG_intermediate
O00178,mRNA,669.0,disorder_rich_spacer_region,10,0.014947683109118086,SEG_intermediate
O00267,mRNA,1087.0,acidic_region,28,0.025758969641214352,SEG_intermediate
O00267,mRNA,1087.0,gs_rich_neutral_region,24,0.02207911683532659,SEG_intermediate
O00566,snoRNA,681.0,acidic_region,32,0.04698972099853157,SEG_intermediate
O00567,snoRNA,594.0,arginine_rich_rna_contact_region,24,0.04040404040404041,SEG_intermediate
O00571,mRNA,662.0,sr_rs_repeat_region,50,0.0755287009063444,SEG_intermediate
O00584,diverse,256.0,other,21,0.08203125,SEG_intermediate
O14647,unknown,1828.0,basic_enriched_region,16,0.0087527352297593,SEG_intermediate
O14647,unknown,1828.0,gs_rich_neutral_region,34,0.018599562363238512,SEG_intermediate
O14776,mRNA,1098.0,acidic_region,31,0.028233151183970857,SEG_intermediate
O14776,mRNA,1098.0,aromatic_sticker_region,25,0.022768670309653915,SEG_intermediate
O14776,mRNA,1098.0,disorder_rich_spacer_region,79,0.07194899817850638,SEG_intermediate
O14776,mRNA,1098.0,other,97,0.0883424408014572,SEG_intermediate
O14979,mRNA,420.0,rg_rgg_repeat_region,30,0.07142857142857142,SEG_intermediate
O15037,mRNA,678.0,disorder_rich_spacer_region,14,0.02064896755162242,SEG_intermediate
O15042,snRNA,1029.0,acidic_region,28,0.027210884353741496,SEG_intermediate
O15047,ncRNA,1707.0,acidic_region,60,0.0351493848857645,SEG_intermediate
O15047,ncRNA,1707.0,arginine_rich_rna_contact_region,32,0.018746338605741066,SEG_intermediate
O15047,ncRNA,1707.0,disorder_rich_spacer_region,204,0.1195079086115993,SEG_intermediate
O15056,unknown,1496.0,other,25,0.016711229946524065,SEG_intermediate
O15105,ncRNA,426.0,acidic_region,22,0.051643192488262914,SEG_intermediate
O15105,ncRNA,426.0,aromatic_sticker_region,21,0.04929577464788732,SEG_intermediate
O15234,mRNA,703.0,disorder_rich_spacer_region,22,0.031294452347083924,SEG_intermediate
O15234,mRNA,703.0,gs_rich_neutral_region,37,0.05263157894736842,SEG_intermediate
O15371,mRNA,548.0,acidic_region,18,0.032846715328467155,SEG_intermediate
O15372,mRNA,352.0,arginine_rich_rna_contact_region,15,0.04261363636363636,SEG_intermediate
O15397,ncRNA,1037.0,acidic_region,17,0.01639344262295082,SEG_intermediate
O15504,mRNA,423.0,disorder_rich_spacer_region,16,0.037825059101654845,SEG_intermediate
O15523,mRNA,660.0,sr_rs_repeat_region,50,0.07575757575757576,SEG_intermediate
O43143,mRNA,795.0,aromatic_sticker_region,32,0.04025157232704402,SEG_intermediate
O43143,mRNA,795.0,disorder_rich_spacer_region,45,0.05660377358490566,SEG_intermediate
O43251,mRNA,390.0,aromatic_sticker_region,25,0.0641025641025641,SEG_intermediate
O43290,snRNA,800.0,disorder_rich_spacer_region,14,0.0175,SEG_intermediate
O43290,snRNA,800.0,rg_rgg_repeat_region,47,0.05875,SEG_intermediate
O43310,mRNA,598.0,disorder_rich_spacer_region,20,0.033444816053511704,SEG_intermediate
O43347,mRNA,362.0,disorder_rich_spacer_region,8,0.022099447513812154,SEG_intermediate
O43390,mRNA,633.0,rg_rgg_repeat_region,135,0.2132701421800948,SEG_intermediate
O43426,unknown,1573.0,disorder_rich_spacer_region,62,0.03941513032422123,SEG_intermediate
O43426,unknown,1573.0,gs_rich_neutral_region,19,0.012078830260648443,SEG_intermediate
O43432,mRNA,1585.0,acidic_region,16,0.010094637223974764,SEG_intermediate
O43432,mRNA,1585.0,aromatic_sticker_region,31,0.019558359621451103,SEG_intermediate
O43432,mRNA,1585.0,disorder_rich_spacer_region,35,0.022082018927444796,SEG_intermediate
O43541,ncRNA,496.0,acidic_region,21,0.04233870967741935,SEG_intermediate
O43719,mRNA,755.0,acidic_region,23,0.030463576158940398,SEG_intermediate
O43719,mRNA,755.0,basic_enriched_region,12,0.015894039735099338,SEG_intermediate
O43818,snoRNA,475.0,acidic_region,29,0.061052631578947365,SEG_intermediate
O43823,mRNA,692.0,other,13,0.01878612716763006,SEG_intermediate
O60231,snRNA,1041.0,arginine_rich_rna_contact_region,28,0.026897214217098942,SEG_intermediate
O60293,unknown,1989.0,acidic_region,48,0.024132730015082957,SEG_intermediate
O60293,unknown,1989.0,disorder_rich_spacer_region,19,0.009552538964303671,SEG_intermediate
O60293,unknown,1989.0,gs_rich_neutral_region,17,0.008547008547008548,SEG_intermediate
O60293,unknown,1989.0,other,39,0.0196078431372549,SEG_intermediate
O60318,mRNA,1980.0,other,29,0.014646464646464647,SEG_intermediate
O60506,mRNA,623.0,rg_rgg_repeat_region,118,0.18940609951845908,SEG_intermediate
O60508,mRNA,579.0,gs_rich_neutral_region,15,0.025906735751295335,SEG_intermediate
O60563,ncRNA,726.0,aromatic_sticker_region,37,0.05096418732782369,SEG_intermediate
O60563,ncRNA,726.0,disorder_rich_spacer_region,18,0.024793388429752067,SEG_intermediate
O60583,ncRNA,730.0,aromatic_sticker_region,34,0.04657534246575343,SEG_intermediate
O60583,ncRNA,730.0,disorder_rich_spacer_region,12,0.01643835616438356,SEG_intermediate
O60583,ncRNA,730.0,gs_rich_neutral_region,32,0.043835616438356165,SEG_intermediate
O60828,mRNA,265.0,other,33,0.12452830188679245,SEG_intermediate
O60832,snoRNA,514.0,basic_enriched_region,24,0.04669260700389105,SEG_intermediate
O60841,tRNA,1220.0,acidic_region,57,0.04672131147540984,SEG_intermediate
O60841,tRNA,1220.0,basic_enriched_region,30,0.02459016393442623,SEG_intermediate
O60841,tRNA,1220.0,disorder_rich_spacer_region,28,0.022950819672131147,SEG_intermediate
O60841,tRNA,1220.0,other,63,0.051639344262295085,SEG_intermediate
O60942,mRNA,597.0,acidic_region,11,0.018425460636515914,SEG_intermediate
O75179,unknown,2603.0,arginine_rich_rna_contact_region,39,0.014982712255090281,SEG_intermediate
O75179,unknown,2603.0,aromatic_sticker_region,12,0.004610065309258548,SEG_intermediate
O75179,unknown,2603.0,gs_rich_neutral_region,80,0.03073376872839032,SEG_intermediate
O75179,unknown,2603.0,other,29,0.01114099116404149,SEG_intermediate
O75460,mRNA,977.0,other,13,0.01330603889457523,SEG_intermediate
O75494,mRNA,262.0,sr_rs_repeat_region,98,0.37404580152671757,SEG_intermediate
O75526,mRNA,392.0,gs_rich_neutral_region,26,0.0663265306122449,SEG_intermediate
O75526,mRNA,392.0,rg_rgg_repeat_region,42,0.10714285714285714,SEG_intermediate
O75607,pre-rRNA,178.0,acidic_region,20,0.11235955056179775,SEG_intermediate
O75923,unknown,2080.0,other,28,0.013461538461538462,SEG_intermediate
O94913,mRNA,1555.0,other,36,0.02315112540192926,SEG_intermediate
O94992,ncRNA,359.0,gs_rich_neutral_region,25,0.06963788300835655,SEG_intermediate
O95104,mRNA,1147.0,aromatic_sticker_region,69,0.06015693112467306,SEG_intermediate
O95104,mRNA,1147.0,disorder_rich_spacer_region,142,0.12380122057541412,SEG_intermediate
O95104,mRNA,1147.0,other,36,0.03138622493461203,SEG_intermediate
O95104,mRNA,1147.0,sr_rs_repeat_region,53,0.046207497820401046,SEG_intermediate
O95218,mRNA,330.0,acidic_region,17,0.051515151515151514,SEG_intermediate
O95218,mRNA,330.0,sr_rs_repeat_region,148,0.4484848484848485,SEG_intermediate
O95319,mRNA,508.0,disorder_rich_spacer_region,15,0.02952755905511811,SEG_intermediate
O95319,mRNA,508.0,other,28,0.05511811023622047,SEG_intermediate
O95373,mRNA,1038.0,acidic_region,48,0.046242774566473986,SEG_intermediate
O95391,mRNA,586.0,basic_enriched_region,40,0.06825938566552901,SEG_intermediate
O95985,mRNA,862.0,rg_rgg_repeat_region,27,0.031322505800464036,SEG_intermediate
P03950,diverse,147.0,other,18,0.12244897959183673,SEG_intermediate
P05386,ribosomal protein,114.0,disorder_rich_spacer_region,26,0.22807017543859648,SEG_intermediate
P05387,ribosomal protein,115.0,acidic_region,17,0.14782608695652175,SEG_intermediate
P05387,ribosomal protein,115.0,disorder_rich_spacer_region,29,0.25217391304347825,SEG_intermediate
P05388,ribosomal protein,317.0,disorder_rich_spacer_region,28,0.08832807570977919,SEG_intermediate
P06730,mRNA,217.0,acidic_region,19,0.08755760368663594,SEG_intermediate
P06748,pre-rRNA,294.0,acidic_region,47,0.1598639455782313,SEG_intermediate
P07814,tRNA,1512.0,basic_enriched_region,22,0.01455026455026455,SEG_intermediate
P07998,diverse,156.0,other,14,0.08974358974358974,SEG_intermediate
P08621,snRNA,437.0,arginine_rich_rna_contact_region,40,0.09153318077803203,SEG_intermediate
P08621,snRNA,437.0,sr_rs_repeat_region,78,0.17848970251716248,SEG_intermediate
P09234,snRNA,159.0,disorder_rich_spacer_region,84,0.5283018867924528,SEG_intermediate
P09651,mRNA,372.0,gs_rich_neutral_region,15,0.04032258064516129,SEG_intermediate
P09651,mRNA,372.0,rg_rgg_repeat_region,131,0.3521505376344086,SEG_intermediate
P09913,ncRNA,472.0,acidic_region,20,0.0423728813559322,SEG_intermediate
P11387,unknown,765.0,basic_enriched_region,62,0.08104575163398693,SEG_intermediate
P11940,mRNA,636.0,disorder_rich_spacer_region,18,0.02830188679245283,SEG_intermediate
P12270,mRNA,2363.0,acidic_region,41,0.017350825222175202,SEG_intermediate
P12270,mRNA,2363.0,other,23,0.00973338975878121,SEG_intermediate
P14678,snRNA,240.0,disorder_rich_spacer_region,86,0.35833333333333334,SEG_intermediate
P14866,mRNA,589.0,aromatic_sticker_region,45,0.07640067911714771,SEG_intermediate
P14866,mRNA,589.0,disorder_rich_spacer_region,19,0.03225806451612903,SEG_intermediate
P16989,mRNA,372.0,arginine_rich_rna_contact_region,35,0.09408602150537634,SEG_intermediate
P16989,mRNA,372.0,disorder_rich_spacer_region,31,0.08333333333333333,SEG_intermediate
P17480,pre-rRNA,764.0,acidic_region,89,0.11649214659685864,SEG_intermediate
P18583,mRNA,2426.0,basic_enriched_region,25,0.010305028854080791,SEG_intermediate
P18583,mRNA,2426.0,disorder_rich_spacer_region,39,0.016075845012366034,SEG_intermediate
