proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,n_RG_motifs,RG_repeat_cluster,RG_repeat_region,n_SR_motifs,SR_repeat_cluster,SR_repeat_region,n_GS_motifs,GS_repeat_cluster,GS_repeat_region,polar_n_runs,polar_mean_run_length,polar_max_run_length,polar_mean_gap,polar_cv_gap,polar_label,hydrophobic_n_runs,hydrophobic_mean_run_length,hydrophobic_max_run_length,hydrophobic_mean_gap,hydrophobic_cv_gap,hydrophobic_label,aromatic_n_runs,aromatic_mean_run_length,aromatic_max_run_length,aromatic_mean_gap,aromatic_cv_gap,aromatic_label,disorder_n_runs,disorder_mean_run_length,disorder_max_run_length,disorder_mean_gap,disorder_cv_gap,disorder_label,charged_n_runs,charged_mean_run_length,charged_max_run_length,charged_mean_gap,charged_cv_gap,charged_label,cooc_positive_aromatic,uniprot_length,coverage_per_lcr
P14866|ensembl_protein_id=ENSP00000221419|entry=HNRPL_HUMAN|source=pfam27|protein_name=Heterogeneous,SEG,38,55,18,mRNA,domain_adjacent,aromatic_sticker_region,P14866,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.2777777777777778,0.8333333333333334,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.7222222222222222,0,0,False,0,0,False,1,0,False,2,2.5,3,3.0,0.0,dispersed,3,5.0,8,1.5,0.3333333333333333,compact,1,2.0,2,,,dispersed,2,8.0,9,2.0,0.0,compact,2,1.0,1,6.0,0.0,dispersed,0.2857142857142857,589.0,0.030560271646859084
P14866|ensembl_protein_id=ENSP00000221419|entry=HNRPL_HUMAN|source=pfam27|protein_name=Heterogeneous,SEG,70,88,19,mRNA,domain_adjacent,disorder_rich_spacer_region,P14866,0.1578947368421053,0.0,0.0,0.0,0.0,0.7894736842105263,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,1.0,0.0,0.05263157894736842,0.9473684210526315,0.0,0.0,0.0,0.0,0.7894736842105263,0,0,False,0,0,False,0,0,False,1,1.0,1,,,dispersed,1,19.0,19,,,compact,1,1.0,1,,,dispersed,1,18.0,18,,,compact,0,,0,,,insufficient,0.0,589.0,0.03225806451612903
Q15428|ensembl_protein_id=ENSP00000221494|entry=SF3A2_HUMAN|source=pfam27|protein_name=Splicing,SEG,250,265,16,snRNA,domain_adjacent,disorder_rich_spacer_region,Q15428,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.1875,0.0625,0.0,0.5625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.375,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.1875,0,0,False,0,0,False,0,0,False,1,1.0,1,,,dispersed,4,1.5,3,2.666666666666667,0.6373774391990982,dispersed,0,,0,,,insufficient,5,2.4,7,1.0,0.0,dispersed,0,,0,,,insufficient,0.0,464.0,0.034482758620689655
Q9NW13|ensembl_protein_id=ENSP00000223073|entry=RBM28_HUMAN|source=pfam27|protein_name=RNA-binding,SEG,223,243,21,snRNA,interdomain_linker,acidic_region,Q9NW13,0.0,0.0,0.4285714285714285,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.04761904761904762,0.0,0.0,0.04761904761904762,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.04761904761904762,0.04761904761904762,0.0,0.4761904761904762,0.04761904761904762,0.8571428571428571,0.9047619047619048,-0.8095238095238095,0.0,0,0,False,0,0,False,0,0,False,2,10.0,15,1.0,0.0,compact,1,1.0,1,,,dispersed,0,,0,,,insufficient,3,3.333333333333333,4,5.5,0.6363636363636364,dispersed,3,6.333333333333333,10,1.0,0.0,compact,0.0,759.0,0.02766798418972332
Q7Z417|ensembl_protein_id=ENSP00000225388|entry=NUFP2_HUMAN|source=pfam27|protein_name=FMR1-interacting,SEG,6,34,29,mRNA,distal_terminal,aromatic_sticker_region,Q7Z417,0.0,0.0,0.0,0.0,0.0,0.03448275862068965,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.3103448275862069,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.7931034482758621,0.4827586206896552,0.0,0.4482758620689655,0.5517241379310345,0.0,0.0,0.0,0.0,0.06896551724137931,0,0,False,0,0,False,0,0,False,6,3.833333333333333,8,1.0,0.0,dispersed,5,2.8,4,3.75,0.7859884081701064,dispersed,4,3.25,4,3.333333333333333,0.9899494936611665,dispersed,4,4.0,8,3.0,0.0,dispersed,0,,0,,,insufficient,0.0,695.0,0.041726618705035974
Q7Z417|ensembl_protein_id=ENSP00000225388|entry=NUFP2_HUMAN|source=pfam27|protein_name=FMR1-interacting,SEG,372,385,14,mRNA,domain_intrinsic,disorder_rich_spacer_region,Q7Z417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.0,0.0,0.8571428571428571,0.1428571428571428,0.07142857142857142,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,0,0,False,0,0,False,0,0,False,3,4.0,8,1.0,0.0,compact,2,1.0,1,2.0,0.0,dispersed,0,,0,,,insufficient,3,3.666666666666667,7,1.0,0.0,compact,0,,0,,,insufficient,0.0,695.0,0.02014388489208633
Q9NY12|ensembl_protein_id=ENSP00000226796|entry=GAR1_HUMAN|source=pfam27|protein_name=H/ACA,SEG,2,23,22,snoRNA,domain_adjacent,rg_rgg_repeat_region,Q9NY12,0.0,0.0,0.0,0.0,0.1363636363636364,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.1818181818181818,0.04545454545454546,0.0,0.0,0.0,0.0,0.3181818181818182,0.6818181818181818,0.1363636363636364,0.1363636363636364,0.7727272727272727,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.5909090909090909,4,4,True,0,0,False,0,0,False,5,1.4,2,3.5,0.6226998490772392,dispersed,5,3.0,7,1.5,0.3333333333333333,dispersed,3,1.0,1,7.5,0.06666666666666667,dispersed,4,4.25,7,1.666666666666667,0.282842712474619,dispersed,4,1.0,1,5.0,0.4320493798938574,dispersed,0.5,217.0,0.10138248847926268
Q9NY12|ensembl_protein_id=ENSP00000226796|entry=GAR1_HUMAN|source=pfam27|protein_name=H/ACA,SEG,28,58,31,snoRNA,domain_adjacent,rg_rgg_repeat_region,Q9NY12,0.0,0.0,0.0,0.0,0.1290322580645161,0.6451612903225806,0.03225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.1612903225806452,0.0,0.0,0.0,0.0,0.0,0.2258064516129032,0.8064516129032258,0.1290322580645161,0.1612903225806452,0.8064516129032258,0.1612903225806452,0.0,0.1612903225806452,0.1612903225806452,0.6451612903225806,5,4,True,0,0,False,0,0,False,7,1.0,1,3.5,0.769309258162072,dispersed,7,3.571428571428572,9,1.0,0.0,dispersed,4,1.25,2,8.666666666666666,0.196116135138184,dispersed,3,8.333333333333334,10,1.5,0.3333333333333333,dispersed,5,1.0,1,5.25,0.6370994362028406,dispersed,0.64,217.0,0.14285714285714285
Q9NY12|ensembl_protein_id=ENSP00000226796|entry=GAR1_HUMAN|source=pfam27|protein_name=H/ACA,SEG,168,215,48,snoRNA,domain_adjacent,rg_rgg_repeat_region,Q9NY12,0.0,0.0,0.0,0.0,0.0625,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.02083333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.7291666666666666,0.0625,0.0625,0.9375,0.25,0.0,0.25,0.25,0.6666666666666666,11,11,True,0,0,False,0,0,False,12,1.0,1,3.181818181818182,0.4797958749641905,dispersed,11,3.181818181818182,7,1.0,0.0,dispersed,3,1.0,1,8.5,0.1764705882352941,dispersed,4,11.25,25,1.0,0.0,dispersed,12,1.0,1,3.181818181818182,0.4797958749641905,dispersed,0.6216216216216216,217.0,0.22119815668202766
Q5XG87|ensembl_protein_id=ENSP00000230859|entry=PAPD7_HUMAN|source=pfam27|protein_name=Terminal,SEG,104,116,13,diverse,distal_terminal,disorder_rich_spacer_region,Q5XG87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.8461538461538461,0.1538461538461539,0.07692307692307693,0.0,0.9230769230769231,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.7692307692307693,0,0,False,0,0,False,0,0,False,3,3.666666666666667,8,1.0,0.0,compact,2,1.0,1,3.0,0.0,dispersed,0,,0,,,insufficient,2,6.0,8,1.0,0.0,compact,1,1.0,1,,,dispersed,0.0,792.0,0.016414141414141416
Q4ZG55|ensembl_protein_id=ENSP00000234142|entry=GREB1_HUMAN|source=pfam38|protein_name=Protein,SEG,1216,1231,16,unknown,domain_intrinsic,disorder_rich_spacer_region,Q4ZG55,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.6875,0.0625,0.0,0.0,0.0,0.8125,0.25,0.0625,0.0,0.8125,0.0,0.0,0.0,0.0,0.75,0,0,False,0,0,False,1,0,False,4,3.25,4,1.0,0.0,dispersed,4,1.0,1,2.666666666666667,0.3535533905932738,dispersed,0,,0,,,insufficient,3,4.333333333333333,9,1.0,0.0,compact,0,,0,,,insufficient,0.0,1949.0,0.008209338122113904
Q13247|ensembl_protein_id=ENSP00000244020|entry=SRSF6_HUMAN|source=pfam27|protein_name=Serine/arginine-rich,SEG,187,229,43,mRNA,domain_adjacent,sr_rs_repeat_region,Q13247,0.0,0.0,0.0,0.0,0.0,0.02325581395348837,0.02325581395348837,0.02325581395348837,0.02325581395348837,0.0,0.0,0.0,0.0,0.0,0.4418604651162791,0.4418604651162791,0.0,0.0,0.0,0.02325581395348837,0.9534883720930233,0.1162790697674419,0.04651162790697674,0.04651162790697674,0.9302325581395349,0.4651162790697674,0.0,0.4651162790697674,0.4651162790697674,0.4651162790697674,0,0,False,16,16,True,1,0,False,3,13.66666666666667,25,1.0,0.0,compact,5,1.0,1,7.5,1.351542328847553,dispersed,2,1.0,1,3.0,0.0,dispersed,3,13.33333333333333,27,1.0,0.0,compact,16,1.25,3,1.466666666666667,0.7413412013772768,dispersed,0.1470588235294118,344.0,0.125
Q13247|ensembl_protein_id=ENSP00000244020|entry=SRSF6_HUMAN|source=pfam27|protein_name=Serine/arginine-rich,SEG,323,342,20,mRNA,distal_terminal,sr_rs_repeat_region,Q13247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.55,0.05,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.95,0.4,0.0,0.4,0.4,0.55,0,0,False,7,7,True,0,0,False,1,20.0,20,,,compact,2,1.0,1,9.0,0.0,dispersed,0,,0,,,insufficient,1,19.0,19,,,compact,8,1.0,1,1.0,0.0,dispersed,0.0,344.0,0.05813953488372093
Q8WVK2|ensembl_protein_id=ENSP00000244227|entry=SNR27_HUMAN|source=pfam27|protein_name=U4/U6.U5,SEG,2,17,16,snRNA,distal_terminal,sr_rs_repeat_region,Q8WVK2,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.5625,0.25,0.0,0.0,0.0,0.0,0.875,0.0625,0.0,0.0,1.0,0.5625,0.0625,0.625,0.5,0.3125,0,0,False,4,4,True,0,0,False,2,7.0,8,1.0,0.0,compact,1,1.0,1,,,dispersed,0,,0,,,insufficient,1,16.0,16,,,compact,5,2.0,6,1.25,0.3464101615137755,dispersed,0.0,155.0,0.1032258064516129
Q8WVK2|ensembl_protein_id=ENSP00000244227|entry=SNR27_HUMAN|source=pfam27|protein_name=U4/U6.U5,SEG,9,44,36,snRNA,distal_terminal,sr_rs_repeat_region,Q8WVK2,0.0,0.0,0.02777777777777778,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02777777777777778,0.0,0.5833333333333334,0.1944444444444444,0.02777777777777778,0.0,0.0,0.0,0.9722222222222222,0.02777777777777778,0.0,0.0,0.9444444444444444,0.5833333333333334,0.1666666666666667,0.75,0.4166666666666667,0.1944444444444444,0,0,False,7,7,True,0,0,False,1,35.0,35,,,compact,1,1.0,1,,,dispersed,0,,0,,,insufficient,3,11.33333333333333,17,1.0,0.0,compact,7,3.857142857142857,10,1.333333333333333,0.5590169943749476,dispersed,0.0,155.0,0.23225806451612904
Q8WVK2|ensembl_protein_id=ENSP00000244227|entry=SNR27_HUMAN|source=pfam27|protein_name=U4/U6.U5,SEG,37,58,22,snRNA,domain_adjacent,sr_rs_repeat_region,Q8WVK2,0.0,0.0,0.04545454545454546,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.5454545454545454,0.2272727272727273,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.8636363636363636,0.5454545454545454,0.04545454545454546,0.5909090909090909,0.5,0.2272727272727273,0,0,False,5,5,True,0,0,False,3,6.666666666666667,9,1.0,0.0,compact,2,1.0,1,9.0,0.0,dispersed,2,1.0,1,9.0,0.0,dispersed,3,6.333333333333333,9,1.0,0.0,compact,7,1.857142857142857,4,1.5,0.5091750772173156,dispersed,0.3888888888888889,155.0,0.14193548387096774
P09234|ensembl_protein_id=ENSP00000244520|entry=RU1C_HUMAN|source=pfam27|protein_name=U1,SEG,96,117,22,snRNA,distal_terminal,proline_rich_disordered_region,P09234,0.0,0.0,0.0,0.0,0.0,0.2272727272727273,0.04545454545454546,0.0,0.0,0.0,0.3181818181818182,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.04545454545454546,0.0,0.0,0.04545454545454546,0.6363636363636364,0.3636363636363636,0.04545454545454546,0.5909090909090909,0.0,0.0,0.0,0.0,0.2272727272727273,0,0,False,0,0,False,0,0,False,1,1.0,1,,,dispersed,5,2.8,4,2.0,0.6123724356957945,dispersed,1,1.0,1,,,dispersed,5,2.6,6,1.75,0.2474358296526968,dispersed,0,,0,,,insufficient,0.0,159.0,0.13836477987421383
Q9BQ67|ensembl_protein_id=ENSP00000253237|entry=GRWD1_HUMAN|source=pfam27|protein_name=Glutamate-rich,SEG,122,135,14,pre-rRNA,unclassified_no_pfam,acidic_region,Q9BQ67,0.0,0.0,0.2142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.9285714285714286,0.9285714285714286,-0.9285714285714286,0.07142857142857142,0,0,False,0,0,False,0,0,False,1,14.0,14,,,compact,0,,0,,,insufficient,0,,0,,,insufficient,4,2.75,6,1.0,0.0,dispersed,1,13.0,13,,,compact,0.0,446.0,0.03139013452914798
Q96EY7|ensembl_protein_id=ENSP00000254630|entry=PTCD3_HUMAN|source=pfam27|protein_name=Small,SEG,669,685,17,mRNA,unclassified_no_pfam,acidic_region,Q96EY7,0.0,0.0,0.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.1764705882352941,0.0,0.0,0.0,0.9411764705882353,0.2352941176470588,0.05882352941176471,0.0,0.4117647058823529,0.0,0.3529411764705883,0.3529411764705883,-0.3529411764705883,0.4117647058823529,0,0,False,0,0,False,0,0,False,1,16.0,16,,,compact,3,1.333333333333333,2,6.5,0.3846153846153846,dispersed,0,,0,,,insufficient,5,1.4,3,1.5,0.5773502691896257,dispersed,6,1.0,1,1.4,0.5714285714285715,dispersed,0.0,689.0,0.02467343976777939
Q9NQZ2|ensembl_protein_id=ENSP00000254803|entry=SAS10_HUMAN|source=pfam27|protein_name=Something,SEG,150,168,19,snoRNA,distal_terminal,acidic_region,Q9NQZ2,0.1052631578947368,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.1578947368421053,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.7894736842105263,0.2105263157894737,0.1052631578947368,0.0,0.8947368421052632,0.05263157894736842,0.5263157894736842,0.5789473684210527,-0.4736842105263158,0.05263157894736842,0,0,False,0,0,False,0,0,False,3,5.0,10,1.0,0.0,compact,3,1.333333333333333,2,5.5,0.8181818181818182,dispersed,0,,0,,,insufficient,1,17.0,17,,,compact,2,5.5,10,1.0,0.0,compact,0.0,479.0,0.03966597077244259
O95218|ensembl_protein_id=ENSP00000254821|entry=ZRAB2_HUMAN|source=pfam27|protein_name=Zinc,SEG,199,253,55,mRNA,distal_terminal,sr_rs_repeat_region,O95218,0.0,0.0,0.0,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.0,0.0,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.3090909090909091,0.5636363636363636,0.0,0.0,0.0,0.0,0.9636363636363636,0.05454545454545454,0.0,0.01818181818181818,0.9636363636363636,0.3272727272727273,0.01818181818181818,0.3454545454545455,0.3090909090909091,0.5818181818181818,1,0,False,15,15,True,0,0,False,2,26.5,32,1.0,0.0,compact,3,1.0,1,23.0,0.8260869565217391,dispersed,1,1.0,1,,,dispersed,2,26.5,43,1.0,0.0,compact,16,1.1875,3,2.266666666666667,0.9179109726074843,dispersed,0.2790697674418605,330.0,0.16666666666666666
