proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,measurement_protein_id,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,uniprot_length,coverage_per_lcr
Q8N1G1|ensembl_protein_id=ENSP00000170168|entry=REXO1_HUMAN|source=pfam27|protein_name=RNA,CAST,238,799,562,pre-rRNA,unclassified_no_pfam,cation_pi_rich_neighborhood,Q8N1G1|ensembl_protein_id=ENSP00000170168|entry=REXO1_HUMAN|source=pfam27|protein_name=RNA,Q8N1G1|ensembl_protein_id=ENSP00000170168|entry=REXO1_HUMAN|source=pfam27|protein_name=RNA,0.1138790035587189,0.01245551601423488,0.05516014234875445,0.06583629893238434,0.01245551601423488,0.08185053380782918,0.01067615658362989,0.01601423487544484,0.08718861209964412,0.05693950177935943,0.003558718861209964,0.008896797153024912,0.1281138790035587,0.04270462633451957,0.08185053380782918,0.1334519572953737,0.05160142348754448,0.02846975088967971,0.001779359430604982,0.007117437722419928,0.5462633451957295,0.4839857651245552,0.1263345195729537,0.03202846975088968,0.7348754448398577,0.1690391459074733,0.1209964412811388,0.2900355871886121,0.04804270462633452,0.2153024911032028,,
Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,CAST,655,801,147,mRNA,distal_terminal,cation_pi_rich_neighborhood,Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,0.08163265306122448,0.0,0.08843537414965986,0.1224489795918367,0.0272108843537415,0.04761904761904762,0.02040816326530612,0.01360544217687075,0.07482993197278912,0.04761904761904762,0.006802721088435374,0.0272108843537415,0.05442176870748299,0.06802721088435375,0.04081632653061224,0.1972789115646258,0.04761904761904762,0.0272108843537415,0.006802721088435374,0.0,0.6938775510204082,0.4013605442176871,0.1292517006802721,0.05442176870748299,0.6870748299319728,0.1156462585034014,0.2108843537414966,0.3265306122448979,-0.09523809523809523,0.2448979591836735,,
Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,CAST,850,915,66,mRNA,distal_terminal,basic_enriched_region,Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,0.0303030303030303,0.0,0.07575757575757576,0.1060606060606061,0.0,0.01515151515151515,0.09090909090909091,0.0,0.3484848484848485,0.0,0.0,0.0303030303030303,0.01515151515151515,0.04545454545454546,0.04545454545454546,0.1666666666666667,0.01515151515151515,0.01515151515151515,0.0,0.0,0.9242424242424242,0.5151515151515151,0.01515151515151515,0.09090909090909091,0.7727272727272727,0.3939393939393939,0.1818181818181818,0.5757575757575758,0.2121212121212121,0.1818181818181818,,
Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,CAST,255,365,111,mRNA,unclassified_no_pfam,cation_pi_rich_neighborhood,Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,0.02702702702702703,0.009009009009009009,0.03603603603603604,0.1981981981981982,0.02702702702702703,0.04504504504504504,0.009009009009009009,0.03603603603603604,0.04504504504504504,0.09009009009009009,0.0,0.07207207207207207,0.02702702702702703,0.05405405405405406,0.04504504504504504,0.1621621621621622,0.06306306306306306,0.04504504504504504,0.0,0.009009009009009009,0.6936936936936937,0.4054054054054054,0.2072072072072072,0.04504504504504504,0.6036036036036037,0.09009009009009009,0.2342342342342342,0.3243243243243243,-0.1441441441441441,0.2072072072072072,,
Q9NW64|ensembl_protein_id=ENSP00000199814|entry=RBM22_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,CAST,327,407,81,mRNA,domain_adjacent,aromatic_sticker_region,Q9NW64|ensembl_protein_id=ENSP00000199814|entry=RBM22_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,Q9NW64|ensembl_protein_id=ENSP00000199814|entry=RBM22_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,0.1111111111111111,0.0,0.01234567901234568,0.03703703703703703,0.04938271604938271,0.09876543209876543,0.03703703703703703,0.03703703703703703,0.0,0.04938271604938271,0.03703703703703703,0.03703703703703703,0.3703703703703703,0.01234567901234568,0.01234567901234568,0.03703703703703703,0.0,0.03703703703703703,0.0,0.02469135802469136,0.2098765432098765,0.4814814814814815,0.2345679012345679,0.1111111111111111,0.6790123456790124,0.01234567901234568,0.04938271604938271,0.06172839506172839,-0.03703703703703703,0.1358024691358025,,
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,CAST,2,171,170,pre-rRNA,distal_terminal,basic_enriched_region,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,0.02941176470588235,0.005882352941176471,0.09411764705882353,0.06470588235294118,0.04705882352941176,0.02352941176470588,0.01764705882352941,0.05294117647058823,0.2411764705882353,0.04117647058823529,0.02352941176470588,0.05294117647058823,0.02352941176470588,0.02941176470588235,0.05882352941176471,0.1058823529411765,0.04705882352941176,0.02352941176470588,0.005882352941176471,0.01176470588235294,0.7294117647058823,0.5705882352941176,0.2058823529411765,0.08235294117647059,0.5764705882352941,0.3,0.1588235294117647,0.4588235294117647,0.1411764705882353,0.1294117647058824,,
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,CAST,84,851,768,pre-rRNA,domain_edge,cation_pi_rich_neighborhood,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,0.04817708333333334,0.009114583333333334,0.1015625,0.1471354166666667,0.03125,0.03515625,0.009114583333333334,0.05078125,0.1471354166666667,0.0625,0.02473958333333333,0.03385416666666666,0.02864583333333333,0.04036458333333334,0.03776041666666666,0.08333333333333333,0.04557291666666666,0.03776041666666666,0.0078125,0.01822916666666667,0.671875,0.52734375,0.2330729166666667,0.06640625,0.5677083333333334,0.1848958333333333,0.2486979166666667,0.43359375,-0.06380208333333333,0.1184895833333333,,
Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,CAST,75,153,79,tRNA,domain_intrinsic,cation_pi_rich_neighborhood,Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,0.05063291139240506,0.0,0.1012658227848101,0.1012658227848101,0.02531645569620253,0.05063291139240506,0.0,0.0759493670886076,0.2278481012658228,0.0379746835443038,0.0,0.0379746835443038,0.02531645569620253,0.0759493670886076,0.0379746835443038,0.02531645569620253,0.08860759493670886,0.02531645569620253,0.0,0.01265822784810127,0.7088607594936709,0.5949367088607594,0.1772151898734177,0.0379746835443038,0.5949367088607594,0.2658227848101266,0.2025316455696203,0.4683544303797468,0.06329113924050633,0.0759493670886076,,
Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,CAST,276,359,84,tRNA,domain_adjacent,acidic_region,Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,0.04761904761904762,0.0,0.05952380952380952,0.2261904761904762,0.0,0.03571428571428571,0.03571428571428571,0.02380952380952381,0.09523809523809523,0.03571428571428571,0.02380952380952381,0.03571428571428571,0.05952380952380952,0.09523809523809523,0.05952380952380952,0.1071428571428571,0.03571428571428571,0.0119047619047619,0.0,0.0119047619047619,0.7619047619047619,0.3571428571428572,0.1071428571428571,0.04761904761904762,0.7261904761904762,0.1547619047619048,0.2857142857142857,0.4404761904761905,-0.130952380952381,0.1428571428571428,,
Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,CAST,12,129,118,snRNA,unclassified_no_pfam,cation_pi_rich_neighborhood,Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,0.1016949152542373,0.01694915254237288,0.00847457627118644,0.02542372881355932,0.05084745762711865,0.1101694915254237,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.4491525423728814,0.0423728813559322,0.05932203389830509,0.0423728813559322,0.00847457627118644,0.00847457627118644,0.01694915254237288,0.00847457627118644,0.211864406779661,0.3728813559322034,0.1355932203389831,0.07627118644067797,0.8305084745762712,0.05932203389830509,0.03389830508474576,0.09322033898305085,0.02542372881355932,0.1525423728813559,,
Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,CAST,234,410,177,snRNA,unclassified_no_pfam,cation_pi_rich_neighborhood,Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,0.1073446327683616,0.01129943502824859,0.02824858757062147,0.1977401129943503,0.005649717514124294,0.01694915254237288,0.01129943502824859,0.02824858757062147,0.1242937853107345,0.1016949152542373,0.01129943502824859,0.0,0.01129943502824859,0.04519774011299435,0.192090395480226,0.02259887005649718,0.01694915254237288,0.05649717514124294,0.005649717514124294,0.005649717514124294,0.6497175141242938,0.5028248587570622,0.2146892655367232,0.02824858757062147,0.7175141242937854,0.3163841807909605,0.2259887005649718,0.5423728813559322,0.0903954802259887,0.03954802259887006,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,CAST,44,58,15,tRNA,distal_terminal,disorder_rich_spacer_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.5333333333333333,0.0,0.1333333333333333,0.06666666666666667,0.1333333333333333,0.0,0.0,0.0,0.3333333333333333,0.2666666666666667,0.1333333333333333,0.06666666666666667,0.7333333333333333,0.1333333333333333,0.0,0.1333333333333333,0.1333333333333333,0.06666666666666667,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,CAST,229,273,45,tRNA,domain_adjacent,basic_enriched_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,0.06666666666666667,0.0,0.0,0.1333333333333333,0.02222222222222222,0.02222222222222222,0.0,0.02222222222222222,0.3111111111111111,0.04444444444444445,0.0,0.0,0.1111111111111111,0.1777777777777778,0.06666666666666667,0.0,0.02222222222222222,0.0,0.0,0.0,0.7111111111111111,0.5111111111111111,0.08888888888888889,0.02222222222222222,0.8888888888888888,0.3777777777777778,0.1333333333333333,0.5111111111111111,0.2444444444444444,0.02222222222222222,,
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,CAST,1138,1182,45,tRNA,domain_adjacent,disorder_rich_spacer_region,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,0.3333333333333333,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.04444444444444445,0.04444444444444445,0.0,0.08888888888888889,0.02222222222222222,0.1555555555555556,0.0,0.02222222222222222,0.2222222222222222,0.7777777777777778,0.2888888888888889,0.02222222222222222,0.6444444444444445,0.0,0.04444444444444445,0.04444444444444445,-0.04444444444444445,0.2,,
O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,CAST,51,192,142,mRNA,domain_intrinsic,aromatic_sticker_region,O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,0.0352112676056338,0.0,0.07042253521126761,0.07746478873239436,0.05633802816901409,0.02816901408450704,0.007042253521126761,0.01408450704225352,0.1056338028169014,0.05633802816901409,0.0352112676056338,0.0352112676056338,0.02816901408450704,0.1267605633802817,0.1197183098591549,0.07746478873239436,0.02816901408450704,0.04225352112676056,0.01408450704225352,0.04225352112676056,0.704225352112676,0.4647887323943662,0.2605633802816901,0.1197183098591549,0.5985915492957746,0.2253521126760563,0.147887323943662,0.3732394366197183,0.07746478873239436,0.1056338028169014,,
O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,CAST,528,547,20,mRNA,domain_adjacent,acidic_region,O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,O15371|ensembl_protein_id=ENSP00000216190|entry=EIF3D_HUMAN|source=pfam27|protein_name=Eukaryotic,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,-0.9,0.1,,
O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,CAST,43,660,618,unknown,distal_terminal,aromatic_sticker_region,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,O75132|ensembl_protein_id=ENSP00000216268|entry=ZBED4_HUMAN|source=pfam38|protein_name=Zinc,0.06310679611650485,0.02750809061488673,0.04692556634304207,0.05987055016181229,0.02750809061488673,0.06148867313915857,0.03074433656957929,0.02912621359223301,0.06957928802588997,0.09061488673139159,0.02103559870550162,0.02912621359223301,0.06957928802588997,0.02588996763754045,0.05339805825242718,0.1585760517799353,0.05016181229773463,0.05825242718446602,0.008090614886731391,0.01941747572815534,0.551779935275081,0.5566343042071198,0.2540453074433657,0.08576051779935275,0.5614886731391586,0.1229773462783171,0.1067961165048544,0.2297734627831715,0.01618122977346278,0.2200647249190938,,
Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,CAST,2,49,48,mRNA,distal_terminal,disorder_rich_spacer_region,Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,0.3333333333333333,0.0,0.02083333333333333,0.04166666666666666,0.0,0.3333333333333333,0.02083333333333333,0.0,0.0,0.02083333333333333,0.0,0.02083333333333333,0.0625,0.0,0.08333333333333333,0.02083333333333333,0.0,0.02083333333333333,0.0,0.02083333333333333,0.2291666666666667,0.75,0.0625,0.04166666666666666,0.875,0.08333333333333333,0.0625,0.1458333333333333,0.02083333333333333,0.3541666666666667,,
Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,CAST,51,146,96,mRNA,domain_adjacent,acidic_region,Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,0.07291666666666667,0.0,0.03125,0.3125,0.0,0.1041666666666667,0.0,0.02083333333333333,0.04166666666666666,0.08333333333333333,0.01041666666666667,0.01041666666666667,0.1770833333333333,0.03125,0.04166666666666666,0.03125,0.0,0.03125,0.0,0.0,0.5,0.3645833333333333,0.1458333333333333,0.0,0.8125,0.08333333333333333,0.34375,0.4270833333333333,-0.2604166666666667,0.1354166666666667,,
Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,CAST,89,717,629,mRNA,unclassified_no_pfam,sr_rs_repeat_region,Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,0.03497615262321144,0.003179650238473768,0.04133545310015898,0.1637519872813991,0.01271860095389507,0.03338632750397456,0.01748807631160572,0.02543720190779014,0.08744038155802862,0.0492845786963434,0.02066772655007949,0.02702702702702703,0.04451510333863275,0.07790143084260731,0.1049284578696343,0.1558028616852146,0.04133545310015898,0.05405405405405406,0.001589825119236884,0.003179650238473768,0.7217806041335453,0.3847376788553259,0.1669316375198728,0.03497615262321144,0.7027027027027027,0.1923688394276629,0.205087440381558,0.397456279809221,-0.01271860095389507,0.1891891891891892,,
