protein_id,protein_length,cluster_id,mds_1,mds_2,is_medoid
Q96K80,434.0,0,-0.08185375934858348,-0.08411666683522324,False
Q14146,1524.0,0,0.031998935064813105,-0.1089184279856556,False
Q9H9J2,332.0,2,0.052168620998081804,0.025641728129992856,False
O60573,245.0,4,0.05601109448796735,0.06889316108936466,False
P82933,396.0,4,0.061605177729768645,0.10164035855534977,False
O00425,579.0,3,0.0198036965453436,-0.05490426421574168,False
Q9NY93,547.0,0,-0.04899725311872552,-0.06915155115426641,False
P48200,963.0,3,0.160944662452285,-0.08603771982419797,False
Q07955,248.0,0,0.01593227794105012,0.02141630117984797,False
Q9BX63,1249.0,1,-0.012486062213862165,0.01010661773893978,False
P42766,123.0,2,0.04899709569719991,0.0864460441091273,False
O60518,1105.0,4,0.051920700561370825,0.007181919709019238,False
O43422,761.0,4,0.03931914081384983,0.06793548388827116,False
Q96RS0,853.0,2,-0.006442946679840925,0.04651889340856155,False
Q9BRD0,619.0,0,-0.13702225584069053,0.025743373306985617,False
P42704,1394.0,3,0.06489790503268392,-0.10435718862997147,False
Q9UK59,544.0,4,0.01841892926934775,0.023619384850026626,False
Q99728,777.0,2,-0.030480296036107458,0.02253071044837826,False
Q9NRN9,209.0,3,0.11654795625605707,-0.007988931287297258,False
P05455,408.0,2,0.04622815202769359,0.0800705584939411,False
Q9GZL7,423.0,4,0.08298551499192401,0.06279261680815144,False
Q32P41,509.0,3,0.05907658580952006,-0.04518354757354186,False
Q96BP3,646.0,1,0.0006294027555166403,0.054402172853218654,False
Q96IC2,774.0,0,-0.046629565229311554,-0.03952704261683558,False
P60900,246.0,2,0.15713733372971414,0.10657736022059339,False
Q13573,536.0,2,0.008922407118982095,0.03597096466173701,False
Q96FV9,657.0,4,0.05007742625296391,0.06222994296477478,False
O75691,2785.0,0,-0.08281539166919788,0.009700489682118774,False
Q9NYH9,597.0,4,0.009377261402640665,0.08163173248381685,False
P49588,968.0,2,0.057492919925513135,-0.02227487334270153,False
O60563,726.0,3,0.026226112476648095,-0.07654770344058245,False
Q9ULM6,557.0,3,0.058515765002077405,-0.06452322087504472,False
P56192,900.0,1,-0.05103744536731434,0.05239247696819522,False
Q15434,407.0,0,-0.01673823924275509,-0.057707721093553974,False
Q15185,160.0,4,0.07551550610760895,0.048834102942970484,False
P49790,1475.0,1,-0.20532022756925605,-0.10033154657226899,False
O15105,426.0,3,-0.007181986317847274,-0.07171113885995208,False
Q9Y473,711.0,3,-0.011594281672576427,-0.0015274616501572778,False
O75113,896.0,0,-0.01801833339793637,-0.03803010559872178,False
Q14562,1220.0,1,-0.09459949518215664,0.12950743906565917,False
Q6P1Q9,378.0,3,0.2058800330672087,-0.08656941868776379,False
Q8TDI0,1954.0,1,-0.13052847025798994,0.034426013622387064,False
Q6ZRS2,3230.0,1,-0.20155212894293062,-0.07440434218997885,False
O15047,1707.0,1,-0.13806114361248428,-0.001073554875363058,False
Q9UEG4,869.0,0,-0.06100911597959912,-0.035351295936165324,False
Q8IXZ2,948.0,1,-0.12019771808787753,-0.02337093634752278,False
Q9UKV3,1341.0,1,-0.20789504234394846,0.1011749644058411,False
Q06830,199.0,3,0.18677811413762568,-0.07433631979035604,False
Q92900,1129.0,0,-0.09170956909899294,-0.09763952263862996,False
P55199,621.0,2,0.02255653334393543,0.004887537862621702,False
Q9UPR6,939.0,0,-0.10658813598150459,-0.050057895167910864,False
O00418,725.0,3,0.04897480210664086,-0.04484653152717382,False
Q86US8,1419.0,2,-0.07562963530030298,0.04240196628347429,False
Q8WYQ5,773.0,1,-0.023314149811681412,0.012453341109988763,False
Q9NVP1,670.0,2,-0.0340469106285354,0.08422420146448437,False
Q9UNW9,492.0,3,0.0642349819694479,-0.06415730625353945,False
O75530,441.0,2,0.10025493118803429,0.025035623452554744,False
Q9H0J9,701.0,0,-0.019593382470432543,-0.1182516131073706,False
Q96C86,337.0,3,0.16640468400117434,-0.06035278011493042,False
Q96DI7,357.0,3,0.08969364816308951,-0.051323019556407085,False
Q8N5C6,995.0,2,-0.038620622843690056,0.04406139262816633,False
Q9P2K8,1649.0,1,-0.10025709251151578,0.07716453080066212,False
Q9BSC4,688.0,1,-0.05366707940787047,0.1392636551576716,False
O60583,730.0,0,0.0015322080217008132,-0.06020947237094913,False
Q5FWF4,1079.0,3,0.03307168238970263,-0.05765235341867978,False
Q15032,1099.0,0,-0.13498260346827062,-0.08827436143185721,False
P14868,501.0,4,0.027190944753704243,0.016260444802636737,False
O43432,1585.0,0,-0.1453776457394229,-0.06632456784804226,False
Q8NC60,698.0,1,-0.13262513178043153,0.04527947865869111,False
Q96RP9,751.0,0,0.08439246585627122,-0.05447964069058858,False
Q9Y2X3,529.0,4,-0.04272841144566079,0.11915397305786499,False
O15234,703.0,1,-0.13026840440674395,-0.03411151704739906,False
Q14CZ7,662.0,3,0.05823447211622548,-0.08489210550695941,False
Q9NXL6,827.0,0,-0.04511797900514351,-0.0825600608059689,False
Q9UBK2,798.0,0,-0.11260108936492237,-0.005861681244962091,False
Q96KR1,1074.0,1,-0.1988214703387829,-0.03334224654325059,False
Q17RY0,729.0,0,-0.0085117257433259,-0.0714613453799351,False
Q96J01,351.0,3,0.08791627676383673,-0.06415158874790883,False
Q9UNX3,145.0,2,0.08164496096153914,0.0802866394867073,False
Q9H089,658.0,4,-0.014863074269925865,0.07724242535221887,False
Q9P2N5,1060.0,0,-0.16388532676530362,-0.0073928920718451235,False
Q9HAV4,1204.0,1,-0.05480421474016204,0.0019368600997339764,False
O95620,317.0,3,0.17662451931037057,-0.08136924665244878,False
P51531,1590.0,1,-0.20709590328297442,0.014477784923237272,False
P31942,346.0,3,0.02997538261641745,-0.09004622854347857,False
O14981,1849.0,1,0.0005154161724631206,-0.033324322383854486,False
P78332,1123.0,0,-0.14227522504627665,-0.0065878199075202265,False
O94906,941.0,1,-0.05636741558849781,0.06353524442287906,False
P49770,351.0,2,0.11272935332223287,0.12046937418206939,False
Q8TBF4,217.0,4,0.03756487444628498,0.14017504309631146,False
Q15633,366.0,2,0.01733214451997263,-0.022748145637847123,False
Q5T8P6,1007.0,1,-0.09183771502014079,0.06847397243000804,False
A7MD48,611.0,4,0.018999334916375808,0.049560683231151495,False
Q5VZF2,373.0,0,-0.05731810268757931,-0.10949841674032772,False
Q8IZP6,322.0,3,0.046004607326959164,-0.030251433597909452,False
Q86U38,636.0,1,-0.05356729791013931,-0.020010964911883568,False
A0A0A0MQW0,576.0,3,0.008287246430239361,-0.1123686569908273,False
P37108,136.0,2,0.03439545107917359,0.006810710313836877,False
Q9GZS3,305.0,3,0.031590628674747864,-0.07382212220100223,False
Q92620,1227.0,2,-0.07576423639262618,0.11226100669937897,False
Q8WYQ9,949.0,0,-0.05634945660186864,-0.0876263652072354,False
Q8NCV1,583.0,0,-0.030495353906153082,-0.08563175868923686,False
Q92901,407.0,2,0.05260890963378921,0.03330248181587097,False
Q9ULX3,412.0,4,0.06019798836591798,0.11359574288167036,False
P83876,142.0,4,0.12194716974756938,0.0033640449090425522,False
O43823,692.0,1,-0.11879685998071231,-0.010170382558290034,False
Q96L12,384.0,4,0.07968116286698451,0.13216055774479085,False
Q9H0W8,520.0,1,0.018218381881342727,-0.04371955582148763,False
Q15427,424.0,0,0.04762512029433061,-0.07149193087194183,False
P41214,584.0,0,-0.030458321915858108,-0.016302463414127274,False
P62979,156.0,3,0.054860581708143785,-0.0003525818626975635,False
Q9HC10,1997.0,1,-0.08280717258743732,-0.01961099429701366,False
P82675,430.0,2,-0.03306329992514542,-0.006721585540996104,False
O75319,330.0,4,0.09391841018264468,-0.04045618448557858,False
Q9P0L1,754.0,0,-0.012648158413554433,-0.03477406426038595,False
Q8WTS6,366.0,3,0.20876141947430707,-0.06256229496600194,False
Q96HR8,494.0,1,-0.10936408711492569,0.0017641487898394875,False
Q96NC0,199.0,4,0.07233474320688493,0.06367990949082644,False
Q9ULW3,272.0,2,0.018886367728298076,0.12249341157830684,False
Q96PU8,341.0,0,0.040727420356876924,-0.0688871286317054,False
Q96H79,300.0,3,0.008095172016031717,-0.06687198374579414,False
Q5C9Z4,860.0,1,-0.1476937434659945,0.012429546339462824,False
Q9NZB2,1118.0,3,0.010451633540747938,-0.12862313492425176,False
P49589,748.0,1,-0.06134151592098425,0.08845893083287455,False
Q9C0D7,883.0,3,-0.018206352632689656,-0.03656387961173824,False
Q13405,166.0,3,0.053290743041247236,-0.03882811305528749,False
Q53EL6,469.0,1,-0.0741374956972347,0.047905339932192655,False
Q9UK39,431.0,0,0.02786599808899033,-0.02610236373521879,False
Q8IZD4,617.0,0,0.040114600513628605,-0.03576632154822887,False
Q96LB4,118.0,2,0.10004608158877555,0.08399810285205848,False
Q5VWX1,349.0,1,-0.018034437364253024,0.017320811668395525,False
Q9H974,415.0,3,0.10335680015662928,-0.08124205364153762,False
Q8N442,669.0,0,0.002153318767609927,-0.0028790555495163397,False
Q9H361,631.0,3,0.013610329270497332,-0.08766852433196919,False
Q8TBY0,533.0,3,0.0015170900737196148,-0.04506129059301233,False
Q9NSD9,589.0,4,0.023694176314404253,0.01565275910784071,False
Q5W0B1,726.0,3,-0.022994866261619597,-0.0011800561396577026,False
Q5T200,1668.0,1,-0.15465865376694599,0.11164943981283604,False
Q2TBE0,894.0,1,-0.0654982945280169,0.11217914122519951,False
Q96GW9,593.0,2,0.11380696232275953,0.08945566828261016,False
P47974,494.0,0,-0.07151932134833394,-0.1081000866642499,False
F8W8I6,385.0,0,0.0015456176094678403,-0.08898263454862856,False
Q9BVS4,552.0,1,-0.062061096203714174,0.03155018367911676,False
P49792,3224.0,0,-0.11506795169301921,-0.05440545517772665,False
Q8TF42,649.0,3,0.03478506168810248,-0.06659403546869598,False
Q8NCE0,465.0,0,-0.0414879597598897,-0.026095746520517885,False
Q68D06,897.0,0,0.01559822737691462,-0.0831515676675915,False
Q9BYG3,293.0,1,-0.01951616209909831,0.14405295375665988,False
Q8TEQ6,1508.0,4,-0.048121118044131245,-0.0024452564788943966,False
Q8IUH3,476.0,3,0.06594971550424687,-0.06641050635430781,False
P83369,360.0,0,-0.06828655751509294,-0.027282980378839514,False
O95104,1147.0,0,-0.10817482248425563,-0.05968659830641475,False
O43541,496.0,3,0.012929587795524085,-0.05488379522375503,False
Q9NRX2,175.0,3,0.0633816793621334,-0.021589375551290105,False
O60841,1220.0,1,-0.07060247373377024,0.10179505946246155,False
Q9UKZ1,510.0,0,-0.03607786388942329,-0.09978570475660149,False
Q86SE8,214.0,4,0.014705379123352973,0.11355508132546259,False
Q14974,876.0,4,0.05875479191735958,-0.00017102832998026755,False
Q9NZI8,577.0,3,0.02121196028112925,-0.04767892374918026,False
Q5SZQ8,465.0,0,0.022207676966104813,-0.09396001216908895,False
Q9HC44,474.0,0,-0.10069720034906597,-0.03841261384786391,False
Q9NP77,194.0,4,0.07313106721565034,0.04533638508864793,False
Q15269,919.0,1,-0.034801868080611885,-0.0033158487448894597,False
Q15424,915.0,1,-0.2169133085238353,0.11713211071466237,False
P25311,298.0,2,0.14365339516180053,-0.011532059837897735,False
O75127,700.0,1,-0.05370167653146798,0.048397350090150885,False
Q8N6W0,485.0,0,0.02834912795820747,-0.039227538640614554,False
Q96EF6,278.0,2,0.11210293168653734,0.0969658890873894,False
Q96SR6,550.0,3,0.16444387200724742,0.00013913051189984766,False
Q3MHD2,195.0,0,0.044275348862592726,-0.0030684235367023018,False
Q71RC2,724.0,0,-0.02681195913690577,-0.0221121471069919,False
Q9NQ29,371.0,4,0.04073100770554233,0.11892061267899452,False
Q9UBU9,619.0,1,-0.07137922223503265,-0.023203563929929484,False
Q9HCJ3,691.0,1,-0.030992601359218063,-0.020720046589302658,False
O14979,420.0,0,-0.09726262668504157,-0.036518403026482585,False
Q8TDG4,1101.0,2,-0.039333991538170736,0.06283842856084475,False
Q6I9Y2,204.0,4,0.023430914611412994,0.05368060757689636,False
Q96IZ7,334.0,2,0.0186393247478831,0.09912759944184824,False
A0AV96,593.0,0,-0.040410515595428936,-0.10858059609338494,False
Q8TBZ5,544.0,3,0.07685759358471868,-0.07203885586405348,False
Q8TAD8,396.0,4,-0.03645345827343629,0.04812209410978846,False
P61221,599.0,2,0.046588692130680266,0.00951252151623298,False
P62266,143.0,2,0.06074429859657276,0.06383017377751522,False
O14776,1098.0,4,-0.0160414340640006,-0.012153640605882927,False
O15455,904.0,3,0.10039202578896918,-0.09775677079330951,False
A0A0A0MQZ6,189.0,2,0.0675818609394876,0.09641841874926571,False
O95391,586.0,1,-0.10517787699081949,0.09925498037488704,False
Q8TA86,221.0,2,0.021878780552520575,0.09483848985724587,False
Q14296,549.0,0,-0.05827075681926564,-0.07789102050170976,False
Q9H814,394.0,1,-0.05678935166393479,0.060023008571336994,False
A0A087WT20,597.0,1,-3.5912226261715924e-05,-0.02277127411345375,False
Q8N5L8,163.0,1,-0.027724822271032654,-0.011495822360373832,False
Q9H898,229.0,2,0.1138996582051974,0.04295625506547204,False
O94913,1555.0,0,-0.1618729568937798,-0.01026737104935286,False
Q96CM3,377.0,0,0.015395721858666462,-0.08326840889578362,False
Q9H1E1,156.0,3,0.15831103313020026,-0.08152316979780865,False
Q86U44,580.0,1,-0.0018197083810709,-0.009393659654178184,False
Q8WWH5,349.0,0,0.051342242754900916,-0.04121708573736726,False
Q9P2I0,782.0,4,0.05008322732441877,0.08638273452287698,False
Q7Z3Z4,852.0,3,0.07361028538369295,-0.08875130874338549,False
Q9BRS8,491.0,1,-0.07997806465626506,0.09626791696957405,False
P15918,1043.0,3,0.06030590338806031,-0.08297826386151803,False
Q08AF3,891.0,0,0.07069643645144555,-0.08302337872154429,False
Q6ZRY4,209.0,0,0.01208716876375804,-0.08609234694914,False
Q86TB9,770.0,3,-0.023987939895862363,-0.060105914038332514,False
O43809,227.0,3,0.07245069157680954,-0.03602401113479956,False
P62314,119.0,2,0.08845585649664124,0.036666128992135796,False
Q05481,1191.0,2,0.06498243168576814,0.04053560885170985,False
Q96N77,438.0,3,0.0329514177220819,-0.1158111656454647,False
Q2NL82,804.0,1,-0.08127576104148435,0.06826372800200484,False
Q14197,206.0,2,0.03726530357802549,0.03170701276999925,False
Q15287,305.0,1,-0.024310566149682748,0.07912531081709452,False
Q1KMD3,747.0,1,-0.09895993849833608,-0.008541269391779495,False
P62487,172.0,3,0.12568065370893966,-0.04814031882034482,False
P51608,486.0,1,-0.07432078295158302,0.028731161962571916,False
Q93091,150.0,3,0.17210196890943869,-0.0827964297663198,False
A0A499FIA3,238.0,0,-0.015153144862283339,-0.085927623097038,False
P62310,102.0,4,0.08362759037026456,0.06481676233672402,False
Q96MH2,286.0,1,0.004847662953714461,0.053475003491780415,False
P12724,160.0,3,0.05553364051486629,-0.07053883757261258,False
P17480,764.0,4,-0.009274486672609019,0.08194614286737673,False
Q96QU8,1125.0,1,-0.0030197358848731604,-0.025686060291365255,False
Q9UQ80,394.0,2,0.13456280520520109,0.10008775864569955,False
P46781,194.0,2,0.07051092401262866,0.02400241987847989,False
Q15696,482.0,1,-0.03877075840049107,0.1324630896383946,False
Q7Z570,1209.0,0,-0.04616746421525198,-0.041967676429397666,False
P10153,161.0,3,0.052703770879020326,-0.08585258654851793,False
Q9BXU2,312.0,3,0.0877945959293827,-0.03377019904367341,False
P17039,623.0,3,0.11075710580464228,-0.046970770364668145,False
O75526,392.0,0,-0.07589166590060449,-0.05224714231030537,False
O75817,140.0,2,0.08808865994510036,0.07729705510759863,False
Q92989,425.0,1,-0.022512828442135854,0.09294489420419394,False
Q9BX10,602.0,0,0.01448964823745466,-0.06671061023745274,False
O95400,341.0,4,0.001373984828735122,0.027998071271482076,False
Q9BRZ2,755.0,3,-0.0029993733754987628,-0.05579216768412332,False
Q15365,356.0,3,0.09540996706556196,-0.04494340153282302,False
Q9NYK5,338.0,3,0.18773564687128738,-0.07234382011482482,False
Q15393,1217.0,0,-0.021582078981308886,-0.009209550087502776,False
Q16637,294.0,1,-0.07406507636777228,0.010178244182296655,False
Q9HC36,420.0,4,0.017027654418872527,0.11351478469490904,False
Q96AZ6,181.0,2,0.06841016920748168,0.05769610822180273,False
Q9BTL3,118.0,0,-0.016128627029272997,-0.058909602762105336,False
O60294,686.0,3,0.015093635899838169,-0.02802636825233869,False
Q9NZJ5,1116.0,3,0.015625349353437953,-0.10713275005009609,False
Q01780,885.0,2,-0.03832269372297763,0.033757311161503864,False
Q16600,458.0,3,0.16921614334116952,-0.04670021849817413,False
P26368,475.0,4,-0.055514540528423535,0.08591930359101783,False
P13639,858.0,3,0.0853946833288576,-0.039437043608644154,False
F5H0R1,912.0,1,-0.1506961313787878,0.000631318277102287,False
Q96DU9,382.0,2,0.003611553325222698,0.14965036209126195,False
Q9UNX4,943.0,1,-0.011681048405475195,0.16114795539940555,False
Q96DV4,380.0,3,0.051932475631325886,-0.009951939135229456,False
O14893,280.0,3,0.0586357034189005,-0.05856607572925862,False
Q7L2J0,689.0,1,-0.08446757164822523,-0.06199947655063085,False
O15235,138.0,2,0.07027663111971061,0.0446180475123041,False
Q6L8Q7,609.0,0,0.039882372587651,-0.04003618505557741,False
Q9BWF3,364.0,0,-0.016781238976268126,-0.10161418963795647,False
Q9UI30,125.0,4,0.05613621553411215,0.10175674569882495,False
O14746,1132.0,0,-0.039249710648259786,-0.03160172768652492,False
Q96IZ6,378.0,3,0.20588003306720865,-0.0865694186877638,False
Q8IUX4,373.0,2,0.10778297919009408,0.04730549284230904,False
O95149,360.0,4,-0.030136771129989262,0.053315137764249836,False
Q969S3,477.0,4,0.015906272689442585,0.09135357045174063,False
Q32MZ4,808.0,4,-0.028814972433370688,0.11225062858018782,False
Q9UL03,887.0,0,0.013381173433943164,-0.09291054915951008,False
O43290,800.0,1,-0.08438447256928754,0.08368890871949511,False
Q9BQ04,359.0,0,-0.008707504154656709,-0.07984862322631359,False
O15116,133.0,4,0.034202586450938675,0.0561682720622385,False
